Hourly measurement data supplied by UK-air on 27/02/2024
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Birmingham Tyburn",,"Harwell",,"London Marylebone Road",,"London N. Kensington",
Latitude,,52.511722,,51.571078,,51.522530,,51.521050,,
Longitude,,-1.830583,,-1.325283,,-0.154611,,-0.213492,,
Site Type,,Urban Background,,Rural Background,,Urban Traffic,,Urban Background,,
Zone,,West Midlands,,South East,,Greater London,,Greater London,,
Agglomeration,,West Midlands Urban Area,,#N/A,,Greater London Urban Area,,Greater London Urban Area,,
Local Authority,,"Birmingham",,"White Horse",,"Westminster",,"Kensington",,
Date,Time,"Total Number Concentration (CPC)",Status,"Total Number Concentration (CPC)",Status,"Total Number Concentration (CPC)",Status,"Total Number Concentration (CPC)",Status
2011-12-09,07:00:00,6584,V particles cm-3,1230,V particles cm-3,47510,V particles cm-3,11771,V particles cm-3
2011-12-09,08:00:00,12275,V particles cm-3,1499,V particles cm-3,63283,V particles cm-3,15301,V particles cm-3
2011-12-09,09:00:00,15438,V particles cm-3,2051,V particles cm-3,88519,V particles cm-3,27136,V particles cm-3
2011-12-09,10:00:00,10560,V particles cm-3,2310,V particles cm-3,81454,V particles cm-3,28405,V particles cm-3
2011-12-09,11:00:00,10484,V particles cm-3,2677,V particles cm-3,82019,V particles cm-3,27199,V particles cm-3
2011-12-09,12:00:00,4976,V particles cm-3,2817,V particles cm-3,66865,V particles cm-3,17138,V particles cm-3
2011-12-09,13:00:00,4413,V particles cm-3,3297,V particles cm-3,49644,V particles cm-3,11801,V particles cm-3
2011-12-09,14:00:00,5180,V particles cm-3,3101,V particles cm-3,64853,V particles cm-3,27549,V particles cm-3
2011-12-09,15:00:00,8976,V particles cm-3,2876,V particles cm-3,67474,V particles cm-3,20933,V particles cm-3
2011-12-09,16:00:00,6405,V particles cm-3,4082,V particles cm-3,67731,V particles cm-3,29107,V particles cm-3
2011-12-09,17:00:00,12905,V particles cm-3,5107,V particles cm-3,68986,V particles cm-3,29476,V particles cm-3
2011-12-09,18:00:00,16121,V particles cm-3,4315,V particles cm-3,39079,V particles cm-3,14500,V particles cm-3
2011-12-09,19:00:00,16851,V particles cm-3,3035,V particles cm-3,40806,V particles cm-3,19381,V particles cm-3
2011-12-09,20:00:00,18752,V particles cm-3,4119,V particles cm-3,59265,V particles cm-3,22332,V particles cm-3
2011-12-09,21:00:00,13940,V particles cm-3,4135,V particles cm-3,52684,V particles cm-3,20785,V particles cm-3
2011-12-09,22:00:00,10219,V particles cm-3,3625,V particles cm-3,70039,V particles cm-3,28389,V particles cm-3
2011-12-09,23:00:00,11651,V particles cm-3,2999,V particles cm-3,77329,V particles cm-3,35497,V particles cm-3
2011-12-09,24:00:00,6237,V particles cm-3,2370,V particles cm-3,68170,V particles cm-3,28564,V particles cm-3
2011-12-10,01:00:00,5301,V particles cm-3,2454,V particles cm-3,55795,V particles cm-3,18333,V particles cm-3
2011-12-10,02:00:00,6159,V particles cm-3,2330,V particles cm-3,53357,V particles cm-3,19193,V particles cm-3
2011-12-10,03:00:00,5580,V particles cm-3,2109,V particles cm-3,53990,V particles cm-3,17852,V particles cm-3
2011-12-10,04:00:00,5713,V particles cm-3,2055,V particles cm-3,50171,V particles cm-3,17414,V particles cm-3
2011-12-10,05:00:00,7932,V particles cm-3,1999,V particles cm-3,41627,V particles cm-3,17376,V particles cm-3
2011-12-10,06:00:00,9396,V particles cm-3,1809,V particles cm-3,42491,V particles cm-3,16217,V particles cm-3
2011-12-10,07:00:00,7557,V particles cm-3,1848,V particles cm-3,65082,V particles cm-3,21711,V particles cm-3
2011-12-10,08:00:00,12566,V particles cm-3,2034,V particles cm-3,75375,V particles cm-3,25458,V particles cm-3
2011-12-10,09:00:00,21643,V particles cm-3,1718,V particles cm-3,75570,V particles cm-3,29882,V particles cm-3
2011-12-10,10:00:00,18297,V particles cm-3,2366,V particles cm-3,74817,V particles cm-3,40092,V particles cm-3
2011-12-10,11:00:00,9868,V particles cm-3,1843,V particles cm-3,78321,V particles cm-3,23732,V particles cm-3
2011-12-10,12:00:00,11409,V particles cm-3,3194,V particles cm-3,49484,V particles cm-3,13526,V particles cm-3
2011-12-10,13:00:00,13181,V particles cm-3,2278,V particles cm-3,40290,V particles cm-3,12586,V particles cm-3
2011-12-10,14:00:00,12867,V particles cm-3,2796,V particles cm-3,52299,V particles cm-3,13753,V particles cm-3
2011-12-10,15:00:00,14856,V particles cm-3,3126,V particles cm-3,66100,V particles cm-3,25429,V particles cm-3
2011-12-10,16:00:00,14081,V particles cm-3,2751,V particles cm-3,75453,V particles cm-3,35667,V particles cm-3
2011-12-10,17:00:00,17443,V particles cm-3,4045,V particles cm-3,74655,V particles cm-3,27608,V particles cm-3
2011-12-10,18:00:00,20172,V particles cm-3,3981,V particles cm-3,67825,V particles cm-3,30703,V particles cm-3
2011-12-10,19:00:00,20218,V particles cm-3,4666,V particles cm-3,65993,V particles cm-3,28978,V particles cm-3
2011-12-10,20:00:00,20152,V particles cm-3,5265,V particles cm-3,70243,V particles cm-3,30269,V particles cm-3
2011-12-10,21:00:00,15533,V particles cm-3,4705,V particles cm-3,70283,V particles cm-3,31543,V particles cm-3
2011-12-10,22:00:00,13707,V particles cm-3,3939,V particles cm-3,55530,V particles cm-3,27648,V particles cm-3
2011-12-10,23:00:00,10048,V particles cm-3,4045,V particles cm-3,54785,V particles cm-3,28007,V particles cm-3
2011-12-10,24:00:00,6956,V particles cm-3,4482,V particles cm-3,53335,V particles cm-3,24893,V particles cm-3
2011-12-11,01:00:00,5237,V particles cm-3,3886,V particles cm-3,48310,V particles cm-3,20205,V particles cm-3
2011-12-11,02:00:00,3941,V particles cm-3,3152,V particles cm-3,44855,V particles cm-3,17548,V particles cm-3
2011-12-11,03:00:00,3334,V particles cm-3,2584,V particles cm-3,36449,V particles cm-3,13971,V particles cm-3
2011-12-11,04:00:00,3076,V particles cm-3,2610,V particles cm-3,34549,V particles cm-3,12271,V particles cm-3
2011-12-11,05:00:00,2575,V particles cm-3,2520,V particles cm-3,30874,V particles cm-3,10426,V particles cm-3
2011-12-11,06:00:00,2322,V particles cm-3,1687,V particles cm-3,35245,V particles cm-3,9347,V particles cm-3
2011-12-11,07:00:00,2517,V particles cm-3,1105,V particles cm-3,35215,V particles cm-3,9028,V particles cm-3
2011-12-11,08:00:00,2880,V particles cm-3,1534,V particles cm-3,36879,V particles cm-3,8237,V particles cm-3
2011-12-11,09:00:00,3402,V particles cm-3,1769,V particles cm-3,37654,V particles cm-3,8698,V particles cm-3
2011-12-11,10:00:00,3962,V particles cm-3,2398,V particles cm-3,43007,V particles cm-3,9531,V particles cm-3
2011-12-11,11:00:00,3660,V particles cm-3,2591,V particles cm-3,36050,V particles cm-3,8249,V particles cm-3
2011-12-11,12:00:00,3846,V particles cm-3,2061,V particles cm-3,37394,V particles cm-3,6996,V particles cm-3
2011-12-11,13:00:00,4115,V particles cm-3,2092,V particles cm-3,36472,V particles cm-3,6819,V particles cm-3
2011-12-11,14:00:00,5768,V particles cm-3,2022,V particles cm-3,35042,V particles cm-3,6797,V particles cm-3
2011-12-11,15:00:00,6421,V particles cm-3,1587,V particles cm-3,37957,V particles cm-3,6802,V particles cm-3
2011-12-11,16:00:00,7782,V particles cm-3,1407,V particles cm-3,37372,V particles cm-3,6701,V particles cm-3
2011-12-11,17:00:00,10220,V particles cm-3,1275,V particles cm-3,33169,V particles cm-3,6141,V particles cm-3
2011-12-11,18:00:00,18925,V particles cm-3,1188,V particles cm-3,33475,V particles cm-3,6740,V particles cm-3
2011-12-11,19:00:00,12238,V particles cm-3,820,V particles cm-3,33030,V particles cm-3,7492,V particles cm-3
2011-12-11,20:00:00,19868,V particles cm-3,1753,V particles cm-3,44975,V particles cm-3,7339,V particles cm-3
2011-12-11,21:00:00,15237,V particles cm-3,1785,V particles cm-3,51682,V particles cm-3,16811,V particles cm-3
2011-12-11,22:00:00,5908,V particles cm-3,1975,V particles cm-3,56424,V particles cm-3,24964,V particles cm-3
2011-12-11,23:00:00,6910,V particles cm-3,2264,V particles cm-3,50123,V particles cm-3,21523,V particles cm-3
2011-12-11,24:00:00,6699,V particles cm-3,2046,V particles cm-3,44067,V particles cm-3,20595,V particles cm-3
2011-12-12,01:00:00,6053,V particles cm-3,3117,V particles cm-3,33561,V particles cm-3,10015,V particles cm-3
2011-12-12,02:00:00,5496,V particles cm-3,2694,V particles cm-3,26483,V particles cm-3,5752,V particles cm-3
2011-12-12,03:00:00,3313,V particles cm-3,2127,V particles cm-3,14552,V particles cm-3,4402,V particles cm-3
2011-12-12,04:00:00,5111,V particles cm-3,1956,V particles cm-3,16048,V particles cm-3,5665,V particles cm-3
2011-12-12,05:00:00,5649,V particles cm-3,1874,V particles cm-3,30523,V particles cm-3,7492,V particles cm-3
2011-12-12,06:00:00,9101,V particles cm-3,1751,V particles cm-3,40443,V particles cm-3,12764,V particles cm-3
2011-12-12,07:00:00,14913,V particles cm-3,1245,V particles cm-3,57338,V particles cm-3,12532,V particles cm-3
2011-12-12,08:00:00,15610,V particles cm-3,1775,V particles cm-3,68830,V particles cm-3,16818,V particles cm-3
2011-12-12,09:00:00,15435,V particles cm-3,2319,V particles cm-3,83402,V particles cm-3,26528,V particles cm-3
2011-12-12,10:00:00,16468,V particles cm-3,3338,V particles cm-3,90455,V particles cm-3,32886,V particles cm-3
2011-12-12,11:00:00,16987,V particles cm-3,3537,V particles cm-3,80450,V particles cm-3,26913,V particles cm-3
2011-12-12,12:00:00,10524,V particles cm-3,2480,V particles cm-3,65505,V particles cm-3,21575,V particles cm-3
2011-12-12,13:00:00,9516,V particles cm-3,1998,V particles cm-3,57100,V particles cm-3,14302,V particles cm-3
2011-12-12,14:00:00,9324,V particles cm-3,1853,V particles cm-3,55993,V particles cm-3,12709,V particles cm-3
2011-12-12,15:00:00,11273,V particles cm-3,2540,V particles cm-3,61959,V particles cm-3,13703,V particles cm-3
2011-12-12,16:00:00,7311,V particles cm-3,2731,V particles cm-3,63395,V particles cm-3,16035,V particles cm-3
2011-12-12,17:00:00,9167,V particles cm-3,5214,V particles cm-3,55090,V particles cm-3,15703,V particles cm-3
2011-12-12,18:00:00,8609,V particles cm-3,5301,V particles cm-3,61056,V particles cm-3,11686,V particles cm-3
2011-12-12,19:00:00,5918,V particles cm-3,2627,V particles cm-3,44790,V particles cm-3,9963,V particles cm-3
2011-12-12,20:00:00,3833,V particles cm-3,1234,V particles cm-3,34423,V particles cm-3,8080,V particles cm-3
2011-12-12,21:00:00,2740,V particles cm-3,1234,V particles cm-3,28907,V particles cm-3,5894,V particles cm-3
2011-12-12,22:00:00,2787,V particles cm-3,1171,V particles cm-3,25747,V particles cm-3,4761,V particles cm-3
2011-12-12,23:00:00,2573,V particles cm-3,1019,V particles cm-3,20153,V particles cm-3,3970,V particles cm-3
2011-12-12,24:00:00,3262,V particles cm-3,722,V particles cm-3,18598,V particles cm-3,3130,V particles cm-3
2011-12-13,01:00:00,3190,V particles cm-3,521,V particles cm-3,20669,V particles cm-3,2734,V particles cm-3
2011-12-13,02:00:00,1286,V particles cm-3,346,V particles cm-3,17298,V particles cm-3,2239,V particles cm-3
2011-12-13,03:00:00,2561,V particles cm-3,345,V particles cm-3,12274,V particles cm-3,1903,V particles cm-3
2011-12-13,04:00:00,1750,V particles cm-3,284,V particles cm-3,10783,V particles cm-3,4888,V particles cm-3
2011-12-13,05:00:00,4737,V particles cm-3,374,V particles cm-3,13313,V particles cm-3,2703,V particles cm-3
2011-12-13,06:00:00,2604,V particles cm-3,358,V particles cm-3,30300,V particles cm-3,8046,V particles cm-3
2011-12-13,07:00:00,7814,V particles cm-3,468,V particles cm-3,50499,V particles cm-3,12418,V particles cm-3
2011-12-13,08:00:00,8594,V particles cm-3,917,V particles cm-3,48170,V particles cm-3,17706,V particles cm-3
2011-12-13,09:00:00,7904,V particles cm-3,757,V particles cm-3,62290,V particles cm-3,16623,V particles cm-3
2011-12-13,10:00:00,8878,V particles cm-3,1293,V particles cm-3,54813,V particles cm-3,14746,V particles cm-3
2011-12-13,11:00:00,5121,V particles cm-3,1140,V particles cm-3,51321,V particles cm-3,13355,V particles cm-3
2011-12-13,12:00:00,5194,V particles cm-3,1057,V particles cm-3,50594,V particles cm-3,8189,V particles cm-3
2011-12-13,13:00:00,4716,V particles cm-3,1039,V particles cm-3,49754,V particles cm-3,10083,V particles cm-3
2011-12-13,14:00:00,5423,V particles cm-3,808,V particles cm-3,50986,V particles cm-3,10411,V particles cm-3
2011-12-13,15:00:00,6946,V particles cm-3,1220,V particles cm-3,43068,V particles cm-3,14910,V particles cm-3
2011-12-13,16:00:00,5214,V particles cm-3,1011,V particles cm-3,69463,V particles cm-3,14150,V particles cm-3
2011-12-13,17:00:00,4929,V particles cm-3,792,V particles cm-3,52334,V particles cm-3,8816,V particles cm-3
2011-12-13,18:00:00,4871,V particles cm-3,1324,V particles cm-3,60145,V particles cm-3,14730,V particles cm-3
2011-12-13,19:00:00,4836,V particles cm-3,1774,V particles cm-3,55053,V particles cm-3,11938,V particles cm-3
2011-12-13,20:00:00,4726,V particles cm-3,1181,V particles cm-3,39380,V particles cm-3,8895,V particles cm-3
2011-12-13,21:00:00,3873,V particles cm-3,1653,V particles cm-3,46507,V particles cm-3,8576,V particles cm-3
2011-12-13,22:00:00,3136,V particles cm-3,1760,V particles cm-3,38676,V particles cm-3,9872,V particles cm-3
2011-12-13,23:00:00,3043,V particles cm-3,1724,V particles cm-3,34200,V particles cm-3,10109,V particles cm-3
2011-12-13,24:00:00,3291,V particles cm-3,1784,V particles cm-3,41856,V particles cm-3,8833,V particles cm-3
2011-12-14,01:00:00,2499,V particles cm-3,1356,V particles cm-3,34315,V particles cm-3,5352,V particles cm-3
2011-12-14,02:00:00,2486,V particles cm-3,1128,V particles cm-3,34488,V particles cm-3,6365,V particles cm-3
2011-12-14,03:00:00,2600,V particles cm-3,1313,V particles cm-3,27709,V particles cm-3,5897,V particles cm-3
2011-12-14,04:00:00,3381,V particles cm-3,1146,V particles cm-3,23411,V particles cm-3,5765,V particles cm-3
2011-12-14,05:00:00,3273,V particles cm-3,809,V particles cm-3,22770,V particles cm-3,3313,V particles cm-3
2011-12-14,06:00:00,4318,V particles cm-3,711,V particles cm-3,32606,V particles cm-3,6444,V particles cm-3
2011-12-14,07:00:00,5489,V particles cm-3,997,V particles cm-3,51484,V particles cm-3,11794,V particles cm-3
2011-12-14,08:00:00,10535,V particles cm-3,2193,V particles cm-3,69865,V particles cm-3,17523,V particles cm-3
2011-12-14,09:00:00,23538,V particles cm-3,2188,V particles cm-3,86607,V particles cm-3,19341,V particles cm-3
2011-12-14,10:00:00,17565,V particles cm-3,2207,V particles cm-3,78884,V particles cm-3,19795,V particles cm-3
2011-12-14,11:00:00,10890,V particles cm-3,964,V particles cm-3,56192,V particles cm-3,17604,V particles cm-3
2011-12-14,12:00:00,9530,V particles cm-3,1076,V particles cm-3,52526,V particles cm-3,13412,V particles cm-3
2011-12-14,13:00:00,7812,V particles cm-3,1272,V particles cm-3,38386,V particles cm-3,26922,V particles cm-3
2011-12-14,14:00:00,8554,V particles cm-3,1713,V particles cm-3,49922,V particles cm-3,15145,V particles cm-3
2011-12-14,15:00:00,9442,V particles cm-3,1846,V particles cm-3,37763,V particles cm-3,No data,V particles cm-3
2011-12-14,16:00:00,8310,V particles cm-3,1559,V particles cm-3,26446,V particles cm-3,No data,V particles cm-3
2011-12-14,17:00:00,4686,V particles cm-3,2307,V particles cm-3,42115,V particles cm-3,15804,V particles cm-3
2011-12-14,18:00:00,6263,V particles cm-3,4289,V particles cm-3,71182,V particles cm-3,19522,V particles cm-3
2011-12-14,19:00:00,5072,V particles cm-3,5222,V particles cm-3,70051,V particles cm-3,22527,V particles cm-3
2011-12-14,20:00:00,7438,V particles cm-3,4649,V particles cm-3,62614,V particles cm-3,21887,V particles cm-3
2011-12-14,21:00:00,6568,V particles cm-3,5032,V particles cm-3,64650,V particles cm-3,20871,V particles cm-3
2011-12-14,22:00:00,7686,V particles cm-3,5008,V particles cm-3,47624,V particles cm-3,19719,V particles cm-3
2011-12-14,23:00:00,8490,V particles cm-3,3733,V particles cm-3,53551,V particles cm-3,15759,V particles cm-3
2011-12-14,24:00:00,6613,V particles cm-3,2805,V particles cm-3,45958,V particles cm-3,12853,V particles cm-3
2011-12-15,01:00:00,6135,V particles cm-3,2369,V particles cm-3,39678,V particles cm-3,10517,V particles cm-3
2011-12-15,02:00:00,4849,V particles cm-3,1985,V particles cm-3,31835,V particles cm-3,8796,V particles cm-3
2011-12-15,03:00:00,6136,V particles cm-3,958,V particles cm-3,23479,V particles cm-3,6541,V particles cm-3
2011-12-15,04:00:00,4148,V particles cm-3,526,V particles cm-3,17370,V particles cm-3,4489,V particles cm-3
2011-12-15,05:00:00,3030,V particles cm-3,326,V particles cm-3,17337,V particles cm-3,3434,V particles cm-3
2011-12-15,06:00:00,2543,V particles cm-3,850,V particles cm-3,19926,V particles cm-3,4513,V particles cm-3
2011-12-15,07:00:00,4338,V particles cm-3,1524,V particles cm-3,32725,V particles cm-3,11572,V particles cm-3
2011-12-15,08:00:00,7177,V particles cm-3,1989,V particles cm-3,38027,V particles cm-3,8555,V particles cm-3
2011-12-15,09:00:00,10910,V particles cm-3,2230,V particles cm-3,53778,V particles cm-3,9794,V particles cm-3
2011-12-15,10:00:00,12502,V particles cm-3,2160,V particles cm-3,62931,V particles cm-3,17800,V particles cm-3
2011-12-15,11:00:00,14133,V particles cm-3,2520,V particles cm-3,No data,V particles cm-3,20620,V particles cm-3
2011-12-15,12:00:00,11260,V particles cm-3,3737,V particles cm-3,No data,V particles cm-3,31799,V particles cm-3
2011-12-15,13:00:00,12390,V particles cm-3,3106,V particles cm-3,No data,V particles cm-3,23499,V particles cm-3
2011-12-15,14:00:00,10610,V particles cm-3,2846,V particles cm-3,57216,V particles cm-3,19225,V particles cm-3
2011-12-15,15:00:00,9601,V particles cm-3,2504,V particles cm-3,55514,V particles cm-3,19990,V particles cm-3
2011-12-15,16:00:00,8208,V particles cm-3,2814,V particles cm-3,70799,V particles cm-3,28476,V particles cm-3
2011-12-15,17:00:00,13998,V particles cm-3,3183,V particles cm-3,71350,V particles cm-3,37604,V particles cm-3
2011-12-15,18:00:00,20447,V particles cm-3,4307,V particles cm-3,62465,V particles cm-3,26653,V particles cm-3
2011-12-15,19:00:00,21697,V particles cm-3,4540,V particles cm-3,64765,V particles cm-3,18446,V particles cm-3
2011-12-15,20:00:00,21480,V particles cm-3,6434,V particles cm-3,59008,V particles cm-3,21035,V particles cm-3
2011-12-15,21:00:00,20590,V particles cm-3,2058,V particles cm-3,60189,V particles cm-3,17644,V particles cm-3
2011-12-15,22:00:00,18862,V particles cm-3,3051,V particles cm-3,28872,V particles cm-3,18122,V particles cm-3
2011-12-15,23:00:00,11382,V particles cm-3,3685,V particles cm-3,23693,V particles cm-3,11299,V particles cm-3
2011-12-15,24:00:00,7021,V particles cm-3,3782,V particles cm-3,39370,V particles cm-3,14957,V particles cm-3
2011-12-16,01:00:00,4713,V particles cm-3,6013,V particles cm-3,26677,V particles cm-3,11616,V particles cm-3
2011-12-16,02:00:00,2912,V particles cm-3,3429,V particles cm-3,16253,V particles cm-3,7605,V particles cm-3
2011-12-16,03:00:00,5587,V particles cm-3,3962,V particles cm-3,5772,V particles cm-3,3804,V particles cm-3
2011-12-16,04:00:00,4652,V particles cm-3,3207,V particles cm-3,4975,V particles cm-3,No data,V particles cm-3
2011-12-16,05:00:00,4175,V particles cm-3,2130,V particles cm-3,4771,V particles cm-3,No data,V particles cm-3
2011-12-16,06:00:00,8885,V particles cm-3,2482,V particles cm-3,6588,V particles cm-3,No data,V particles cm-3
2011-12-16,07:00:00,10789,V particles cm-3,2512,V particles cm-3,7665,V particles cm-3,No data,V particles cm-3
2011-12-16,08:00:00,19021,V particles cm-3,2107,V particles cm-3,8314,V particles cm-3,No data,V particles cm-3
2011-12-16,09:00:00,19534,V particles cm-3,2006,V particles cm-3,14823,V particles cm-3,No data,V particles cm-3
2011-12-16,10:00:00,16257,V particles cm-3,2437,V particles cm-3,18352,V particles cm-3,No data,V particles cm-3
2011-12-16,11:00:00,15071,V particles cm-3,1802,V particles cm-3,19639,V particles cm-3,No data,V particles cm-3
2011-12-16,12:00:00,12428,V particles cm-3,2105,V particles cm-3,22608,V particles cm-3,No data,V particles cm-3
2011-12-16,13:00:00,9319,V particles cm-3,2279,V particles cm-3,21416,V particles cm-3,No data,V particles cm-3
2011-12-16,14:00:00,8214,V particles cm-3,1508,V particles cm-3,25545,V particles cm-3,No data,V particles cm-3
2011-12-16,15:00:00,8304,V particles cm-3,2295,V particles cm-3,22554,V particles cm-3,11278,V particles cm-3
2011-12-16,16:00:00,10611,V particles cm-3,1803,V particles cm-3,29171,V particles cm-3,11228,V particles cm-3
2011-12-16,17:00:00,6596,V particles cm-3,No data,V particles cm-3,30033,V particles cm-3,10479,V particles cm-3
2011-12-16,18:00:00,5617,V particles cm-3,No data,V particles cm-3,25716,V particles cm-3,9905,V particles cm-3
2011-12-16,19:00:00,7900,V particles cm-3,No data,V particles cm-3,31402,V particles cm-3,10697,V particles cm-3
2011-12-16,20:00:00,9583,V particles cm-3,No data,V particles cm-3,22191,V particles cm-3,11102,V particles cm-3
2011-12-16,21:00:00,7984,V particles cm-3,No data,V particles cm-3,16566,V particles cm-3,8558,V particles cm-3
2011-12-16,22:00:00,7052,V particles cm-3,No data,V particles cm-3,14635,V particles cm-3,10124,V particles cm-3
2011-12-16,23:00:00,6544,V particles cm-3,No data,V particles cm-3,16649,V particles cm-3,11101,V particles cm-3
2011-12-16,24:00:00,8856,V particles cm-3,No data,V particles cm-3,17059,V particles cm-3,10339,V particles cm-3
2011-12-17,01:00:00,11205,V particles cm-3,No data,V particles cm-3,18027,V particles cm-3,9582,V particles cm-3
2011-12-17,02:00:00,10697,V particles cm-3,No data,V particles cm-3,18171,V particles cm-3,10125,V particles cm-3
2011-12-17,03:00:00,9188,V particles cm-3,No data,V particles cm-3,16119,V particles cm-3,7936,V particles cm-3
2011-12-17,04:00:00,9209,V particles cm-3,No data,V particles cm-3,34226,V particles cm-3,No data,V particles cm-3
2011-12-17,05:00:00,17548,V particles cm-3,No data,V particles cm-3,32012,V particles cm-3,No data,V particles cm-3
2011-12-17,06:00:00,10978,V particles cm-3,No data,V particles cm-3,33512,V particles cm-3,No data,V particles cm-3
2011-12-17,07:00:00,18029,V particles cm-3,No data,V particles cm-3,41673,V particles cm-3,No data,V particles cm-3
2011-12-17,08:00:00,11439,V particles cm-3,No data,V particles cm-3,47557,V particles cm-3,No data,V particles cm-3
2011-12-17,09:00:00,13902,V particles cm-3,No data,V particles cm-3,44227,V particles cm-3,No data,V particles cm-3
2011-12-17,10:00:00,17421,V particles cm-3,No data,V particles cm-3,52502,V particles cm-3,No data,V particles cm-3
2011-12-17,11:00:00,15481,V particles cm-3,No data,V particles cm-3,44257,V particles cm-3,No data,V particles cm-3
2011-12-17,12:00:00,7957,V particles cm-3,No data,V particles cm-3,66450,V particles cm-3,No data,V particles cm-3
2011-12-17,13:00:00,5499,V particles cm-3,No data,V particles cm-3,44278,V particles cm-3,No data,V particles cm-3
2011-12-17,14:00:00,5761,V particles cm-3,No data,V particles cm-3,26756,V particles cm-3,No data,V particles cm-3
2011-12-17,15:00:00,5937,V particles cm-3,No data,V particles cm-3,23605,V particles cm-3,No data,V particles cm-3
2011-12-17,16:00:00,7221,V particles cm-3,No data,V particles cm-3,26846,V particles cm-3,No data,V particles cm-3
2011-12-17,17:00:00,7673,V particles cm-3,No data,V particles cm-3,25170,V particles cm-3,No data,V particles cm-3
2011-12-17,18:00:00,7094,V particles cm-3,No data,V particles cm-3,21351,V particles cm-3,No data,V particles cm-3
2011-12-17,19:00:00,6675,V particles cm-3,No data,V particles cm-3,21603,V particles cm-3,No data,V particles cm-3
2011-12-17,20:00:00,8933,V particles cm-3,No data,V particles cm-3,17765,V particles cm-3,No data,V particles cm-3
2011-12-17,21:00:00,9067,V particles cm-3,No data,V particles cm-3,15844,V particles cm-3,No data,V particles cm-3
2011-12-17,22:00:00,14533,V particles cm-3,No data,V particles cm-3,15064,V particles cm-3,No data,V particles cm-3
2011-12-17,23:00:00,17760,V particles cm-3,No data,V particles cm-3,16084,V particles cm-3,No data,V particles cm-3
2011-12-17,24:00:00,12148,V particles cm-3,No data,V particles cm-3,18495,V particles cm-3,No data,V particles cm-3
2011-12-18,01:00:00,8753,V particles cm-3,No data,V particles cm-3,18805,V particles cm-3,No data,V particles cm-3
2011-12-18,02:00:00,8677,V particles cm-3,No data,V particles cm-3,19337,V particles cm-3,No data,V particles cm-3
2011-12-18,03:00:00,9912,V particles cm-3,No data,V particles cm-3,14878,V particles cm-3,No data,V particles cm-3
2011-12-18,04:00:00,7573,V particles cm-3,No data,V particles cm-3,15809,V particles cm-3,No data,V particles cm-3
2011-12-18,05:00:00,5755,V particles cm-3,No data,V particles cm-3,13761,V particles cm-3,No data,V particles cm-3
2011-12-18,06:00:00,11182,V particles cm-3,No data,V particles cm-3,21459,V particles cm-3,No data,V particles cm-3
2011-12-18,07:00:00,15309,V particles cm-3,No data,V particles cm-3,30625,V particles cm-3,No data,V particles cm-3
2011-12-18,08:00:00,13653,V particles cm-3,No data,V particles cm-3,29025,V particles cm-3,No data,V particles cm-3
2011-12-18,09:00:00,15350,V particles cm-3,No data,V particles cm-3,38421,V particles cm-3,No data,V particles cm-3
2011-12-18,10:00:00,8057,V particles cm-3,No data,V particles cm-3,35152,V particles cm-3,No data,V particles cm-3
2011-12-18,11:00:00,6684,V particles cm-3,No data,V particles cm-3,34725,V particles cm-3,No data,V particles cm-3
2011-12-18,12:00:00,10304,V particles cm-3,No data,V particles cm-3,41963,V particles cm-3,No data,V particles cm-3
2011-12-18,13:00:00,7195,V particles cm-3,No data,V particles cm-3,36638,V particles cm-3,No data,V particles cm-3
2011-12-18,14:00:00,5780,V particles cm-3,No data,V particles cm-3,17823,V particles cm-3,No data,V particles cm-3
2011-12-18,15:00:00,8705,V particles cm-3,No data,V particles cm-3,18237,V particles cm-3,No data,V particles cm-3
2011-12-18,16:00:00,10623,V particles cm-3,No data,V particles cm-3,19665,V particles cm-3,No data,V particles cm-3
2011-12-18,17:00:00,21290,V particles cm-3,No data,V particles cm-3,20696,V particles cm-3,No data,V particles cm-3
2011-12-18,18:00:00,30156,V particles cm-3,No data,V particles cm-3,20336,V particles cm-3,No data,V particles cm-3
2011-12-18,19:00:00,36425,V particles cm-3,No data,V particles cm-3,21371,V particles cm-3,No data,V particles cm-3
2011-12-18,20:00:00,37213,V particles cm-3,No data,V particles cm-3,20707,V particles cm-3,No data,V particles cm-3
2011-12-18,21:00:00,42122,V particles cm-3,No data,V particles cm-3,29513,V particles cm-3,No data,V particles cm-3
2011-12-18,22:00:00,40810,V particles cm-3,No data,V particles cm-3,28421,V particles cm-3,No data,V particles cm-3
2011-12-18,23:00:00,33929,V particles cm-3,No data,V particles cm-3,47125,V particles cm-3,No data,V particles cm-3
2011-12-18,24:00:00,27763,V particles cm-3,No data,V particles cm-3,48825,V particles cm-3,No data,V particles cm-3
2011-12-19,01:00:00,16468,V particles cm-3,No data,V particles cm-3,43397,V particles cm-3,No data,V particles cm-3
2011-12-19,02:00:00,14385,V particles cm-3,No data,V particles cm-3,35407,V particles cm-3,No data,V particles cm-3
2011-12-19,03:00:00,16564,V particles cm-3,No data,V particles cm-3,25640,V particles cm-3,No data,V particles cm-3
2011-12-19,04:00:00,17178,V particles cm-3,No data,V particles cm-3,23572,V particles cm-3,No data,V particles cm-3
