"date","area","site","ufp"
2014-08-14,"wmid","birmtyb",NA
2014-08-15,"wmid","birmtyb",NA
2014-08-16,"wmid","birmtyb",NA
2014-08-17,"wmid","birmtyb",NA
2014-08-18,"wmid","birmtyb",NA
2014-08-19,"wmid","birmtyb",NA
2014-08-20,"wmid","birmtyb",NA
2014-08-21,"wmid","birmtyb",NA
2014-08-22,"wmid","birmtyb",NA
2014-08-23,"wmid","birmtyb",NA
2014-08-24,"wmid","birmtyb",NA
2014-08-25,"wmid","birmtyb",NA
2014-08-26,"wmid","birmtyb",NA
2014-08-27,"wmid","birmtyb",NA
2014-08-28,"wmid","birmtyb",NA
2014-08-29,"wmid","birmtyb",NA
2014-08-30,"wmid","birmtyb",NA
2014-08-31,"wmid","birmtyb",NA
2014-09-01,"wmid","birmtyb",NA
2014-09-02,"wmid","birmtyb",NA
2014-09-03,"wmid","birmtyb",NA
2014-09-04,"wmid","birmtyb",NA
2014-09-05,"wmid","birmtyb",NA
2014-09-06,"wmid","birmtyb",NA
2014-09-07,"wmid","birmtyb",NA
2014-09-08,"wmid","birmtyb",NA
2014-09-09,"wmid","birmtyb",NA
2014-09-10,"wmid","birmtyb",NA
2014-09-11,"wmid","birmtyb",NA
2014-09-12,"wmid","birmtyb",NA
2014-09-13,"wmid","birmtyb",NA
2014-09-14,"wmid","birmtyb",NA
2014-09-15,"wmid","birmtyb",NA
2014-09-16,"wmid","birmtyb",NA
2014-09-17,"wmid","birmtyb",NA
2014-09-18,"wmid","birmtyb",NA
2014-09-19,"wmid","birmtyb",NA
2014-09-20,"wmid","birmtyb",NA
2014-09-21,"wmid","birmtyb",NA
2014-09-22,"wmid","birmtyb",NA
2014-09-23,"wmid","birmtyb",NA
2014-09-24,"wmid","birmtyb",NA
2014-09-25,"wmid","birmtyb",NA
2014-09-26,"wmid","birmtyb",NA
2014-09-27,"wmid","birmtyb",NA
2014-09-28,"wmid","birmtyb",NA
2014-09-29,"wmid","birmtyb",NA
2014-09-30,"wmid","birmtyb",NA
2014-10-01,"wmid","birmtyb",NA
2014-10-02,"wmid","birmtyb",NA
2014-10-03,"wmid","birmtyb",NA
2014-10-04,"wmid","birmtyb",NA
2014-10-05,"wmid","birmtyb",NA
2014-10-06,"wmid","birmtyb",NA
2014-10-07,"wmid","birmtyb",NA
2014-10-08,"wmid","birmtyb",NA
2014-10-09,"wmid","birmtyb",NA
2014-10-10,"wmid","birmtyb",NA
2014-10-11,"wmid","birmtyb",NA
2014-10-12,"wmid","birmtyb",NA
2014-10-13,"wmid","birmtyb",NA
2014-10-14,"wmid","birmtyb",NA
2014-10-15,"wmid","birmtyb",NA
2014-10-16,"wmid","birmtyb",NA
2014-10-17,"wmid","birmtyb",NA
2014-10-18,"wmid","birmtyb",NA
2014-10-19,"wmid","birmtyb",NA
2014-10-20,"wmid","birmtyb",NA
2014-10-21,"wmid","birmtyb",NA
2014-10-22,"wmid","birmtyb",NA
2014-10-23,"wmid","birmtyb",NA
2014-10-24,"wmid","birmtyb",NA
2014-10-25,"wmid","birmtyb",NA
2014-10-26,"wmid","birmtyb",NA
2014-10-27,"wmid","birmtyb",NA
2014-10-28,"wmid","birmtyb",NA
2014-10-29,"wmid","birmtyb",NA
2014-10-30,"wmid","birmtyb",NA
2014-10-31,"wmid","birmtyb",NA
2014-11-01,"wmid","birmtyb",NA
2014-11-02,"wmid","birmtyb",NA
2014-11-03,"wmid","birmtyb",NA
2014-11-04,"wmid","birmtyb",NA
2014-11-05,"wmid","birmtyb",NA
2014-11-06,"wmid","birmtyb",NA
2014-11-07,"wmid","birmtyb",NA
2014-11-08,"wmid","birmtyb",NA
2014-11-09,"wmid","birmtyb",NA
2014-11-10,"wmid","birmtyb",NA
2014-11-11,"wmid","birmtyb",NA
2014-11-12,"wmid","birmtyb",NA
2014-11-13,"wmid","birmtyb",NA
2014-11-14,"wmid","birmtyb",NA
2014-11-15,"wmid","birmtyb",NA
2014-11-16,"wmid","birmtyb",NA
2014-11-17,"wmid","birmtyb",NA
2014-11-18,"wmid","birmtyb",NA
2014-11-19,"wmid","birmtyb",NA
2014-11-20,"wmid","birmtyb",NA
2014-11-21,"wmid","birmtyb",NA
2014-11-22,"wmid","birmtyb",NA
2014-11-23,"wmid","birmtyb",NA
2014-11-24,"wmid","birmtyb",NA
2014-11-25,"wmid","birmtyb",NA
2014-11-26,"wmid","birmtyb",NA
2014-11-27,"wmid","birmtyb",NA
2014-11-28,"wmid","birmtyb",NA
2014-11-29,"wmid","birmtyb",NA
2014-11-30,"wmid","birmtyb",NA
2014-12-01,"wmid","birmtyb",NA
2014-12-02,"wmid","birmtyb",NA
2014-12-03,"wmid","birmtyb",NA
2014-12-04,"wmid","birmtyb",NA
2014-12-05,"wmid","birmtyb",NA
2014-12-06,"wmid","birmtyb",NA
2014-12-07,"wmid","birmtyb",NA
2014-12-08,"wmid","birmtyb",NA
2014-12-09,"wmid","birmtyb",NA
2014-12-10,"wmid","birmtyb",NA
2014-12-11,"wmid","birmtyb",NA
2014-12-12,"wmid","birmtyb",NA
2014-12-13,"wmid","birmtyb",NA
2014-12-14,"wmid","birmtyb",NA
2014-12-15,"wmid","birmtyb",NA
2014-12-16,"wmid","birmtyb",NA
2014-12-17,"wmid","birmtyb",NA
2014-12-18,"wmid","birmtyb",NA
2014-12-19,"wmid","birmtyb",NA
2014-12-20,"wmid","birmtyb",NA
2014-12-21,"wmid","birmtyb",NA
2014-12-22,"wmid","birmtyb",NA
2014-12-23,"wmid","birmtyb",NA
2014-12-24,"wmid","birmtyb",NA
2014-12-25,"wmid","birmtyb",NA
2014-12-26,"wmid","birmtyb",NA
2014-12-27,"wmid","birmtyb",NA
2014-12-28,"wmid","birmtyb",NA
2014-12-29,"wmid","birmtyb",NA
2014-12-30,"wmid","birmtyb",NA
2014-12-31,"wmid","birmtyb",NA
2015-01-01,"wmid","birmtyb",NA
2015-01-02,"wmid","birmtyb",NA
2015-01-03,"wmid","birmtyb",NA
2015-01-04,"wmid","birmtyb",NA
2015-01-05,"wmid","birmtyb",NA
2015-01-06,"wmid","birmtyb",NA
2015-01-07,"wmid","birmtyb",NA
2015-01-08,"wmid","birmtyb",NA
2015-01-09,"wmid","birmtyb",NA
2015-01-10,"wmid","birmtyb",NA
2015-01-11,"wmid","birmtyb",NA
2015-01-12,"wmid","birmtyb",NA
2015-01-13,"wmid","birmtyb",NA
2015-01-14,"wmid","birmtyb",NA
2015-01-15,"wmid","birmtyb",NA
2015-01-16,"wmid","birmtyb",NA
2015-01-17,"wmid","birmtyb",NA
2015-01-18,"wmid","birmtyb",NA
2015-01-19,"wmid","birmtyb",NA
2015-01-20,"wmid","birmtyb",NA
2015-01-21,"wmid","birmtyb",NA
2015-01-22,"wmid","birmtyb",NA
2015-01-23,"wmid","birmtyb",NA
2015-01-24,"wmid","birmtyb",NA
2015-01-25,"wmid","birmtyb",NA
2015-01-26,"wmid","birmtyb",NA
2015-01-27,"wmid","birmtyb",NA
2015-01-28,"wmid","birmtyb",NA
2015-01-29,"wmid","birmtyb",NA
2015-01-30,"wmid","birmtyb",NA
2015-01-31,"wmid","birmtyb",NA
2015-02-01,"wmid","birmtyb",NA
2015-02-02,"wmid","birmtyb",NA
2015-02-03,"wmid","birmtyb",NA
2015-02-04,"wmid","birmtyb",NA
2015-02-05,"wmid","birmtyb",NA
2015-02-06,"wmid","birmtyb",NA
2015-02-07,"wmid","birmtyb",NA
2015-02-08,"wmid","birmtyb",NA
2015-02-09,"wmid","birmtyb",NA
2015-02-10,"wmid","birmtyb",NA
2015-02-11,"wmid","birmtyb",NA
2015-02-12,"wmid","birmtyb",NA
2015-02-13,"wmid","birmtyb",NA
2015-02-14,"wmid","birmtyb",NA
2015-02-15,"wmid","birmtyb",NA
2015-02-16,"wmid","birmtyb",NA
2015-02-17,"wmid","birmtyb",NA
2015-02-18,"wmid","birmtyb",NA
2015-02-19,"wmid","birmtyb",NA
2015-02-20,"wmid","birmtyb",NA
2015-02-21,"wmid","birmtyb",NA
2015-02-22,"wmid","birmtyb",NA
2015-02-23,"wmid","birmtyb",NA
2015-02-24,"wmid","birmtyb",NA
2015-02-25,"wmid","birmtyb",NA
2015-02-26,"wmid","birmtyb",NA
2015-02-27,"wmid","birmtyb",NA
2015-02-28,"wmid","birmtyb",NA
2015-03-01,"wmid","birmtyb",NA
2015-03-02,"wmid","birmtyb",NA
2015-03-03,"wmid","birmtyb",NA
2015-03-04,"wmid","birmtyb",NA
2015-03-05,"wmid","birmtyb",NA
2015-03-06,"wmid","birmtyb",NA
2015-03-07,"wmid","birmtyb",NA
2015-03-08,"wmid","birmtyb",NA
2015-03-09,"wmid","birmtyb",NA
2015-03-10,"wmid","birmtyb",NA
2015-03-11,"wmid","birmtyb",NA
2015-03-12,"wmid","birmtyb",NA
2015-03-13,"wmid","birmtyb",NA
2015-03-14,"wmid","birmtyb",NA
2015-03-15,"wmid","birmtyb",NA
2015-03-16,"wmid","birmtyb",NA
2015-03-17,"wmid","birmtyb",NA
2015-03-18,"wmid","birmtyb",NA
2015-03-19,"wmid","birmtyb",NA
2015-03-20,"wmid","birmtyb",NA
2015-03-21,"wmid","birmtyb",NA
2015-03-22,"wmid","birmtyb",NA
2015-03-23,"wmid","birmtyb",NA
2015-03-24,"wmid","birmtyb",NA
2015-03-25,"wmid","birmtyb",NA
2015-03-26,"wmid","birmtyb",NA
2015-03-27,"wmid","birmtyb",NA
2015-03-28,"wmid","birmtyb",NA
2015-03-29,"wmid","birmtyb",NA
2015-03-30,"wmid","birmtyb",NA
2015-03-31,"wmid","birmtyb",NA
2015-04-01,"wmid","birmtyb",NA
2015-04-02,"wmid","birmtyb",NA
2015-04-03,"wmid","birmtyb",NA
2015-04-04,"wmid","birmtyb",NA
2015-04-05,"wmid","birmtyb",NA
2015-04-06,"wmid","birmtyb",NA
2015-04-07,"wmid","birmtyb",NA
2015-04-08,"wmid","birmtyb",NA
2015-04-09,"wmid","birmtyb",NA
2015-04-10,"wmid","birmtyb",NA
2015-04-11,"wmid","birmtyb",NA
2015-04-12,"wmid","birmtyb",NA
2015-04-13,"wmid","birmtyb",NA
2015-04-14,"wmid","birmtyb",NA
2015-04-15,"wmid","birmtyb",NA
2015-04-16,"wmid","birmtyb",NA
2015-04-17,"wmid","birmtyb",NA
2015-04-18,"wmid","birmtyb",NA
2015-04-19,"wmid","birmtyb",NA
2015-04-20,"wmid","birmtyb",NA
2015-04-21,"wmid","birmtyb",NA
2015-04-22,"wmid","birmtyb",NA
2015-04-23,"wmid","birmtyb",NA
2015-04-24,"wmid","birmtyb",NA
2015-04-25,"wmid","birmtyb",NA
2015-04-26,"wmid","birmtyb",NA
2015-04-27,"wmid","birmtyb",NA
2015-04-28,"wmid","birmtyb",NA
2015-04-29,"wmid","birmtyb",NA
2015-04-30,"wmid","birmtyb",NA
2015-05-01,"wmid","birmtyb",NA
2015-05-02,"wmid","birmtyb",NA
2015-05-03,"wmid","birmtyb",NA
2015-05-04,"wmid","birmtyb",NA
2015-05-05,"wmid","birmtyb",NA
2015-05-06,"wmid","birmtyb",NA
2015-05-07,"wmid","birmtyb",NA
2015-05-08,"wmid","birmtyb",NA
2015-05-09,"wmid","birmtyb",NA
2015-05-10,"wmid","birmtyb",NA
2015-05-11,"wmid","birmtyb",NA
2015-05-12,"wmid","birmtyb",NA
2015-05-13,"wmid","birmtyb",NA
2015-05-14,"wmid","birmtyb",NA
2015-05-15,"wmid","birmtyb",NA
2015-05-16,"wmid","birmtyb",NA
2015-05-17,"wmid","birmtyb",NA
2015-05-18,"wmid","birmtyb",NA
2015-05-19,"wmid","birmtyb",NA
2015-05-20,"wmid","birmtyb",NA
2015-05-21,"wmid","birmtyb",NA
2015-05-22,"wmid","birmtyb",NA
2015-05-23,"wmid","birmtyb",NA
2015-05-24,"wmid","birmtyb",NA
2015-05-25,"wmid","birmtyb",NA
2015-05-26,"wmid","birmtyb",NA
2015-05-27,"wmid","birmtyb",NA
2015-05-28,"wmid","birmtyb",NA
2015-05-29,"wmid","birmtyb",NA
2015-05-30,"wmid","birmtyb",NA
2015-05-31,"wmid","birmtyb",NA
2015-06-01,"wmid","birmtyb",NA
2015-06-02,"wmid","birmtyb",NA
2015-06-03,"wmid","birmtyb",NA
2015-06-04,"wmid","birmtyb",NA
2015-06-05,"wmid","birmtyb",NA
2015-06-06,"wmid","birmtyb",NA
2015-06-07,"wmid","birmtyb",NA
2015-06-08,"wmid","birmtyb",NA
2015-06-09,"wmid","birmtyb",NA
2015-06-10,"wmid","birmtyb",NA
2015-06-11,"wmid","birmtyb",NA
2015-06-12,"wmid","birmtyb",NA
2015-06-13,"wmid","birmtyb",NA
2015-06-14,"wmid","birmtyb",NA
2015-06-15,"wmid","birmtyb",NA
2015-06-16,"wmid","birmtyb",NA
2015-06-17,"wmid","birmtyb",NA
2015-06-18,"wmid","birmtyb",NA
2015-06-19,"wmid","birmtyb",NA
2015-06-20,"wmid","birmtyb",NA
2015-06-21,"wmid","birmtyb",NA
2015-06-22,"wmid","birmtyb",NA
2015-06-23,"wmid","birmtyb",NA
2015-06-24,"wmid","birmtyb",NA
2015-06-25,"wmid","birmtyb",NA
2015-06-26,"wmid","birmtyb",NA
2015-06-27,"wmid","birmtyb",NA
2015-06-28,"wmid","birmtyb",NA
2015-06-29,"wmid","birmtyb",NA
2015-06-30,"wmid","birmtyb",NA
2015-07-01,"wmid","birmtyb",NA
2015-07-02,"wmid","birmtyb",NA
2015-07-03,"wmid","birmtyb",NA
2015-07-04,"wmid","birmtyb",NA
2015-07-05,"wmid","birmtyb",NA
2015-07-06,"wmid","birmtyb",NA
2015-07-07,"wmid","birmtyb",NA
2015-07-08,"wmid","birmtyb",NA
2015-07-09,"wmid","birmtyb",NA
2015-07-10,"wmid","birmtyb",NA
2015-07-11,"wmid","birmtyb",NA
2015-07-12,"wmid","birmtyb",NA
2015-07-13,"wmid","birmtyb",NA
2015-07-14,"wmid","birmtyb",NA
2015-07-15,"wmid","birmtyb",NA
2015-07-16,"wmid","birmtyb",NA
2015-07-17,"wmid","birmtyb",NA
2015-07-18,"wmid","birmtyb",NA
2015-07-19,"wmid","birmtyb",NA
2015-07-20,"wmid","birmtyb",NA
2015-07-21,"wmid","birmtyb",NA
2015-07-22,"wmid","birmtyb",NA
2015-07-23,"wmid","birmtyb",NA
2015-07-24,"wmid","birmtyb",NA
2015-07-25,"wmid","birmtyb",NA
2015-07-26,"wmid","birmtyb",NA
2015-07-27,"wmid","birmtyb",NA
2015-07-28,"wmid","birmtyb",NA
2015-07-29,"wmid","birmtyb",NA
2015-07-30,"wmid","birmtyb",NA
2015-07-31,"wmid","birmtyb",NA
2015-08-01,"wmid","birmtyb",NA
2015-08-02,"wmid","birmtyb",NA
2015-08-03,"wmid","birmtyb",NA
2015-08-04,"wmid","birmtyb",NA
2015-08-05,"wmid","birmtyb",NA
2015-08-06,"wmid","birmtyb",NA
2015-08-07,"wmid","birmtyb",NA
2015-08-08,"wmid","birmtyb",NA
2015-08-09,"wmid","birmtyb",NA
2015-08-10,"wmid","birmtyb",NA
2015-08-11,"wmid","birmtyb",NA
2015-08-12,"wmid","birmtyb",NA
2015-08-13,"wmid","birmtyb",NA
2015-08-14,"wmid","birmtyb",NA
2015-08-15,"wmid","birmtyb",NA
2015-08-16,"wmid","birmtyb",NA
2015-08-17,"wmid","birmtyb",NA
2015-08-18,"wmid","birmtyb",NA
2015-08-19,"wmid","birmtyb",NA
2015-08-20,"wmid","birmtyb",NA
2015-08-21,"wmid","birmtyb",NA
2015-08-22,"wmid","birmtyb",NA
2015-08-23,"wmid","birmtyb",NA
2015-08-24,"wmid","birmtyb",NA
2015-08-25,"wmid","birmtyb",NA
2015-08-26,"wmid","birmtyb",NA
2015-08-27,"wmid","birmtyb",NA
2015-08-28,"wmid","birmtyb",NA
2015-08-29,"wmid","birmtyb",NA
2015-08-30,"wmid","birmtyb",NA
2015-08-31,"wmid","birmtyb",NA
2015-09-01,"wmid","birmtyb",NA
2015-09-02,"wmid","birmtyb",NA
2015-09-03,"wmid","birmtyb",NA
2015-09-04,"wmid","birmtyb",NA
2015-09-05,"wmid","birmtyb",NA
2015-09-06,"wmid","birmtyb",NA
2015-09-07,"wmid","birmtyb",NA
2015-09-08,"wmid","birmtyb",NA
2015-09-09,"wmid","birmtyb",NA
2015-09-10,"wmid","birmtyb",NA
2015-09-11,"wmid","birmtyb",NA
2015-09-12,"wmid","birmtyb",NA
2015-09-13,"wmid","birmtyb",NA
2015-09-14,"wmid","birmtyb",NA
2015-09-15,"wmid","birmtyb",NA
2015-09-16,"wmid","birmtyb",NA
2015-09-17,"wmid","birmtyb",NA
2015-09-18,"wmid","birmtyb",NA
2015-09-19,"wmid","birmtyb",NA
2015-09-20,"wmid","birmtyb",NA
2015-09-21,"wmid","birmtyb",NA
2015-09-22,"wmid","birmtyb",NA
2015-09-23,"wmid","birmtyb",NA
2015-09-24,"wmid","birmtyb",NA
2015-09-25,"wmid","birmtyb",NA
2015-09-26,"wmid","birmtyb",NA
2015-09-27,"wmid","birmtyb",NA
2015-09-28,"wmid","birmtyb",NA
2015-09-29,"wmid","birmtyb",NA
2015-09-30,"wmid","birmtyb",NA
2015-10-01,"wmid","birmtyb",NA
2015-10-02,"wmid","birmtyb",NA
2015-10-03,"wmid","birmtyb",NA
2015-10-04,"wmid","birmtyb",NA
2015-10-05,"wmid","birmtyb",NA
2015-10-06,"wmid","birmtyb",NA
2015-10-07,"wmid","birmtyb",NA
2015-10-08,"wmid","birmtyb",NA
2015-10-09,"wmid","birmtyb",NA
2015-10-10,"wmid","birmtyb",NA
2015-10-11,"wmid","birmtyb",NA
2015-10-12,"wmid","birmtyb",NA
2015-10-13,"wmid","birmtyb",NA
2015-10-14,"wmid","birmtyb",NA
2015-10-15,"wmid","birmtyb",NA
2015-10-16,"wmid","birmtyb",NA
2015-10-17,"wmid","birmtyb",NA
2015-10-18,"wmid","birmtyb",NA
2015-10-19,"wmid","birmtyb",NA
2015-10-20,"wmid","birmtyb",NA
2015-10-21,"wmid","birmtyb",NA
2015-10-22,"wmid","birmtyb",NA
2015-10-23,"wmid","birmtyb",NA
2015-10-24,"wmid","birmtyb",NA
2015-10-25,"wmid","birmtyb",NA
2015-10-26,"wmid","birmtyb",NA
2015-10-27,"wmid","birmtyb",NA
2015-10-28,"wmid","birmtyb",NA
2015-10-29,"wmid","birmtyb",NA
2015-10-30,"wmid","birmtyb",NA
2015-10-31,"wmid","birmtyb",NA
2015-11-01,"wmid","birmtyb",NA
2015-11-02,"wmid","birmtyb",NA
2015-11-03,"wmid","birmtyb",NA
2015-11-04,"wmid","birmtyb",NA
2015-11-05,"wmid","birmtyb",NA
2015-11-06,"wmid","birmtyb",NA
2015-11-07,"wmid","birmtyb",NA
2015-11-08,"wmid","birmtyb",NA
2015-11-09,"wmid","birmtyb",NA
2015-11-10,"wmid","birmtyb",NA
2015-11-11,"wmid","birmtyb",NA
2015-11-12,"wmid","birmtyb",NA
2015-11-13,"wmid","birmtyb",NA
2015-11-14,"wmid","birmtyb",NA
2015-11-15,"wmid","birmtyb",NA
2015-11-16,"wmid","birmtyb",NA
2015-11-17,"wmid","birmtyb",NA
2015-11-18,"wmid","birmtyb",NA
2015-11-19,"wmid","birmtyb",NA
2015-11-20,"wmid","birmtyb",NA
2015-11-21,"wmid","birmtyb",NA
2015-11-22,"wmid","birmtyb",NA
2015-11-23,"wmid","birmtyb",NA
2015-11-24,"wmid","birmtyb",NA
2015-11-25,"wmid","birmtyb",NA
2015-11-26,"wmid","birmtyb",NA
2015-11-27,"wmid","birmtyb",NA
2015-11-28,"wmid","birmtyb",NA
2015-11-29,"wmid","birmtyb",NA
2015-11-30,"wmid","birmtyb",NA
2015-12-01,"wmid","birmtyb",NA
2015-12-02,"wmid","birmtyb",NA
2015-12-03,"wmid","birmtyb",NA
2015-12-04,"wmid","birmtyb",NA
2015-12-05,"wmid","birmtyb",NA
2015-12-06,"wmid","birmtyb",NA
2015-12-07,"wmid","birmtyb",NA
2015-12-08,"wmid","birmtyb",NA
2015-12-09,"wmid","birmtyb",NA
2015-12-10,"wmid","birmtyb",NA
2015-12-11,"wmid","birmtyb",NA
2015-12-12,"wmid","birmtyb",NA
2015-12-13,"wmid","birmtyb",NA
2015-12-14,"wmid","birmtyb",NA
2015-12-15,"wmid","birmtyb",NA
2015-12-16,"wmid","birmtyb",NA
2015-12-17,"wmid","birmtyb",NA
2015-12-18,"wmid","birmtyb",NA
2015-12-19,"wmid","birmtyb",NA
2015-12-20,"wmid","birmtyb",NA
2015-12-21,"wmid","birmtyb",NA
2015-12-22,"wmid","birmtyb",NA
2015-12-23,"wmid","birmtyb",NA
2015-12-24,"wmid","birmtyb",NA
2015-12-25,"wmid","birmtyb",NA
2015-12-26,"wmid","birmtyb",NA
2015-12-27,"wmid","birmtyb",NA
2015-12-28,"wmid","birmtyb",NA
2015-12-29,"wmid","birmtyb",NA
2015-12-30,"wmid","birmtyb",NA
2015-12-31,"wmid","birmtyb",NA
2016-01-01,"wmid","birmtyb",NA
2016-01-02,"wmid","birmtyb",NA
2016-01-03,"wmid","birmtyb",NA
2016-01-04,"wmid","birmtyb",NA
2016-01-05,"wmid","birmtyb",NA
2016-01-06,"wmid","birmtyb",NA
2016-01-07,"wmid","birmtyb",NA
2016-01-08,"wmid","birmtyb",NA
2016-01-09,"wmid","birmtyb",NA
2016-01-10,"wmid","birmtyb",NA
2016-01-11,"wmid","birmtyb",NA
2016-01-12,"wmid","birmtyb",NA
2016-01-13,"wmid","birmtyb",NA
2016-01-14,"wmid","birmtyb",NA
2016-01-15,"wmid","birmtyb",NA
2016-01-16,"wmid","birmtyb",NA
2016-01-17,"wmid","birmtyb",NA
2016-01-18,"wmid","birmtyb",NA
2016-01-19,"wmid","birmtyb",NA
2016-01-20,"wmid","birmtyb",NA
2016-01-21,"wmid","birmtyb",NA
2016-01-22,"wmid","birmtyb",NA
2016-01-23,"wmid","birmtyb",NA
2016-01-24,"wmid","birmtyb",NA
2016-01-25,"wmid","birmtyb",NA
2016-01-26,"wmid","birmtyb",NA
2016-01-27,"wmid","birmtyb",NA
2016-01-28,"wmid","birmtyb",NA
2016-01-29,"wmid","birmtyb",NA
2016-01-30,"wmid","birmtyb",NA
2016-01-31,"wmid","birmtyb",NA
2016-02-01,"wmid","birmtyb",NA
2016-02-02,"wmid","birmtyb",NA
2016-02-03,"wmid","birmtyb",NA
2016-02-04,"wmid","birmtyb",NA
2016-02-05,"wmid","birmtyb",NA
2016-02-06,"wmid","birmtyb",NA
2016-02-07,"wmid","birmtyb",NA
2016-02-08,"wmid","birmtyb",NA
2016-02-09,"wmid","birmtyb",NA
2016-02-10,"wmid","birmtyb",NA
2016-02-11,"wmid","birmtyb",NA
2016-02-12,"wmid","birmtyb",NA
2016-02-13,"wmid","birmtyb",NA
2016-02-14,"wmid","birmtyb",NA
2016-02-15,"wmid","birmtyb",NA
2016-02-16,"wmid","birmtyb",NA
2016-02-17,"wmid","birmtyb",NA
2016-02-18,"wmid","birmtyb",NA
2016-02-19,"wmid","birmtyb",NA
2016-02-20,"wmid","birmtyb",NA
2016-02-21,"wmid","birmtyb",NA
2016-02-22,"wmid","birmtyb",NA
2016-02-23,"wmid","birmtyb",NA
2016-02-24,"wmid","birmtyb",NA
2016-02-25,"wmid","birmtyb",NA
2016-02-26,"wmid","birmtyb",NA
2016-02-27,"wmid","birmtyb",NA
2016-02-28,"wmid","birmtyb",NA
2016-02-29,"wmid","birmtyb",NA
2016-03-01,"wmid","birmtyb",NA
2016-03-02,"wmid","birmtyb",NA
2016-03-03,"wmid","birmtyb",NA
2016-03-04,"wmid","birmtyb",NA
2016-03-05,"wmid","birmtyb",NA
2016-03-06,"wmid","birmtyb",NA
2016-03-07,"wmid","birmtyb",NA
2016-03-08,"wmid","birmtyb",NA
2016-03-09,"wmid","birmtyb",NA
2016-03-10,"wmid","birmtyb",NA
2016-03-11,"wmid","birmtyb",NA
2016-03-12,"wmid","birmtyb",NA
2016-03-13,"wmid","birmtyb",NA
2016-03-14,"wmid","birmtyb",NA
2016-03-15,"wmid","birmtyb",NA
2016-03-16,"wmid","birmtyb",NA
2016-03-17,"wmid","birmtyb",NA
2016-03-18,"wmid","birmtyb",NA
2016-03-19,"wmid","birmtyb",NA
2016-03-20,"wmid","birmtyb",NA
2016-03-21,"wmid","birmtyb",NA
2016-03-22,"wmid","birmtyb",NA
2016-03-23,"wmid","birmtyb",NA
2016-03-24,"wmid","birmtyb",NA
2016-03-25,"wmid","birmtyb",NA
2016-03-26,"wmid","birmtyb",NA
2016-03-27,"wmid","birmtyb",NA
2016-03-28,"wmid","birmtyb",NA
2016-03-29,"wmid","birmtyb",NA
2016-03-30,"wmid","birmtyb",NA
2016-03-31,"wmid","birmtyb",NA
2016-04-01,"wmid","birmtyb",NA
2016-04-02,"wmid","birmtyb",NA
2016-04-03,"wmid","birmtyb",NA
2016-04-04,"wmid","birmtyb",NA
2016-04-05,"wmid","birmtyb",NA
2016-04-06,"wmid","birmtyb",NA
2016-04-07,"wmid","birmtyb",NA
2016-04-08,"wmid","birmtyb",NA
2016-04-09,"wmid","birmtyb",NA
2016-04-10,"wmid","birmtyb",NA
2016-04-11,"wmid","birmtyb",NA
2016-04-12,"wmid","birmtyb",NA
2016-04-13,"wmid","birmtyb",NA
2016-04-14,"wmid","birmtyb",NA
2016-04-15,"wmid","birmtyb",NA
2016-04-16,"wmid","birmtyb",NA
2016-04-17,"wmid","birmtyb",NA
2016-04-18,"wmid","birmtyb",NA
2016-04-19,"wmid","birmtyb",NA
2016-04-20,"wmid","birmtyb",NA
2016-04-21,"wmid","birmtyb",NA
2016-04-22,"wmid","birmtyb",NA
2016-04-23,"wmid","birmtyb",NA
2016-04-24,"wmid","birmtyb",NA
2016-04-25,"wmid","birmtyb",NA
2016-04-26,"wmid","birmtyb",NA
2016-04-27,"wmid","birmtyb",NA
2016-04-28,"wmid","birmtyb",NA
2016-04-29,"wmid","birmtyb",NA
2016-04-30,"wmid","birmtyb",NA
2016-05-01,"wmid","birmtyb",NA
2016-05-02,"wmid","birmtyb",NA
2016-05-03,"wmid","birmtyb",NA
2016-05-04,"wmid","birmtyb",NA
2016-05-05,"wmid","birmtyb",NA
2016-05-06,"wmid","birmtyb",NA
2016-05-07,"wmid","birmtyb",NA
2016-05-08,"wmid","birmtyb",NA
2016-05-09,"wmid","birmtyb",NA
2016-05-10,"wmid","birmtyb",NA
2016-05-11,"wmid","birmtyb",NA
2016-05-12,"wmid","birmtyb",NA
2016-05-13,"wmid","birmtyb",NA
2016-05-14,"wmid","birmtyb",NA
2016-05-15,"wmid","birmtyb",NA
2016-05-16,"wmid","birmtyb",NA
2016-05-17,"wmid","birmtyb",NA
2016-05-18,"wmid","birmtyb",NA
2016-05-19,"wmid","birmtyb",NA
2016-05-20,"wmid","birmtyb",NA
2016-05-21,"wmid","birmtyb",NA
2016-05-22,"wmid","birmtyb",NA
2016-05-23,"wmid","birmtyb",NA
2016-05-24,"wmid","birmtyb",NA
2016-05-25,"wmid","birmtyb",NA
2016-05-26,"wmid","birmtyb",NA
2016-05-27,"wmid","birmtyb",NA
2016-05-28,"wmid","birmtyb",NA
2016-05-29,"wmid","birmtyb",NA
2016-05-30,"wmid","birmtyb",NA
2016-05-31,"wmid","birmtyb",NA
2016-06-01,"wmid","birmtyb",NA
2016-06-02,"wmid","birmtyb",NA
2016-06-03,"wmid","birmtyb",NA
2016-06-04,"wmid","birmtyb",NA
2016-06-05,"wmid","birmtyb",NA
2016-06-06,"wmid","birmtyb",NA
2016-06-07,"wmid","birmtyb",NA
2016-06-08,"wmid","birmtyb",NA
2016-06-09,"wmid","birmtyb",NA
