date,area,site,ufp,nonext,tmean,no2,pm10,pm25,dow,holiday
2003-09-08,london,kensington,21328.5765625,163,15.0573282241821,46.7181205749512,27.1433067321777,12.4601573944092,1,0
2003-09-09,london,kensington,11393.9191458333,169,16.0104579925537,32.5985679626465,22.1845436096191,10.1637144088745,2,0
2003-09-10,london,kensington,12865.7896458333,192,16.6415977478027,35.2139091491699,16.5281352996826,8.5177059173584,3,0
2003-09-11,london,kensington,17963.6579166667,143,13.1647062301636,45.1493835449219,27.3427352905273,13.2138252258301,4,0
2003-09-12,london,kensington,19984.0925208333,158,16.1036777496338,40.6448249816895,26.9265384674072,12.4349880218506,5,0
2003-09-13,london,kensington,21000.35146875,161,16.0382556915283,42.2600555419922,33.0556488037109,15.390251159668,6,0
2003-09-14,london,kensington,18219.936875,172,17.4296493530273,42.7212829589844,30.8111114501953,15.13405418396,7,0
2003-09-15,london,kensington,20631.0791979167,173,17.3924942016602,64.6170959472656,37.5181198120117,17.7564926147461,1,0
2003-09-16,london,kensington,18942.9147916667,185,18.4476661682129,69.2516708374023,38.0898323059082,18.027437210083,2,0
2003-09-17,london,kensington,15599.1026145833,174,18.4516944885254,56.9965629577637,44.041259765625,22.7721004486084,3,0
2003-09-18,london,kensington,12267.29290625,165,16.623363494873,37.9873123168945,47.8915138244629,24.8947601318359,4,0
2003-09-19,london,kensington,11891.1148736842,168,17.5992202758789,41.3694839477539,43.3334693908691,22.1361312866211,5,0
2003-09-20,london,kensington,15095.9038229167,143,18.4315433502197,50.7509460449219,51.238899230957,25.486083984375,6,0
2003-09-21,london,kensington,11064.1321458333,176,19.2170524597168,34.7754402160645,39.2900428771973,19.8798313140869,7,0
2003-09-22,london,kensington,10901.84109375,176,18.4782524108887,26.8038387298584,25.193489074707,11.2973365783691,1,0
2003-09-23,london,kensington,20221.965375,164,11.3404092788696,38.9620132446289,19.3138446807861,8.91319847106934,2,0
2003-09-24,london,kensington,23137.2017708333,162,10.1533155441284,55.0630683898926,26.1624164581299,11.8573980331421,3,0
2003-09-25,london,kensington,24557.1601041667,161,11.9268712997437,61.5510520935059,32.1265869140625,14.4465093612671,4,0
2003-09-26,london,kensington,19834.9983333333,171,12.9905128479004,54.3671531677246,32.3858947753906,14.3706655502319,5,0
2003-09-27,london,kensington,16684.5034166667,155,13.3940858840942,37.7831993103027,21.1357860565186,10.071307182312,6,0
2003-09-28,london,kensington,13683.3684583333,160,12.4304046630859,37.3915214538574,20.8268737792969,10.4646673202515,7,0
2003-09-29,london,kensington,17480.6592291667,176,11.2129755020142,45.9234924316406,23.4737205505371,11.3297300338745,1,0
2003-09-30,london,kensington,22072.84190625,169,14.0652856826782,49.7098579406738,32.8600807189941,14.6308574676514,2,0
2003-10-01,london,kensington,15328.69559375,178,13.9844093322754,42.9274406433106,32.2473106384277,14.4845695495605,3,0
2003-10-02,london,kensington,19923.3412604167,182,14.7229881286621,51.4484634399414,35.3179931640625,16.7910003662109,4,0
2003-10-03,london,kensington,21337.5723052632,172,15.3614301681519,45.5861549377441,33.9919357299805,16.2225399017334,5,0
2003-10-04,london,kensington,,168,11.1299705505371,27.0605812072754,17.096134185791,7.721116065979,6,0
2003-10-05,london,kensington,,166,8.38057136535645,25.0466556549072,12.5181379318237,6.1817479133606,7,0
2003-10-06,london,kensington,,174,11.0723609924316,25.6731224060059,19.2987632751465,8.03439044952393,1,0
2003-10-07,london,kensington,,194,12.2046556472778,27.5798511505127,21.8816318511963,8.96189308166504,2,0
2003-10-08,london,kensington,,167,12.7414608001709,33.8283996582031,21.0058555603027,8.98236465454102,3,0
2003-10-09,london,kensington,,199,14.8198070526123,30.7698879241943,21.4373970031738,9.27911758422852,4,0
2003-10-10,london,kensington,,181,15.6072254180908,33.0021514892578,19.1564292907715,8.57469272613525,5,0
2003-10-11,london,kensington,18344.105,180,12.4001321792603,49.1731109619141,30.6055030822754,13.2312726974487,6,0
2003-10-12,london,kensington,18232.6752083333,180,11.8277215957642,36.8098220825195,29.610897064209,12.4193630218506,7,0
2003-10-13,london,kensington,23261.9510416667,204,12.9268665313721,47.3016510009766,35.2735023498535,13.88853931427,1,0
2003-10-14,london,kensington,21645.2263541667,166,12.7953252792358,45.0819931030274,34.1805114746094,13.2364864349365,2,0
2003-10-15,london,kensington,21920.9446875,159,11.0314865112305,44.5050354003906,30.4976501464844,12.2071123123169,3,0
2003-10-16,london,kensington,21125.0325208333,177,10.5762996673584,42.8939743041992,29.370569229126,11.7326574325562,4,0
2003-10-17,london,kensington,21181.3725,185,9.89530277252197,46.2312545776367,30.636682510376,12.3552379608154,5,0
2003-10-18,london,kensington,17146.7790208333,180,9.58571434020996,40.838493347168,32.5421867370606,14.157735824585,6,0
2003-10-19,london,kensington,10077.0196770833,168,9.3295316696167,22.4399738311768,20.1181488037109,8.76305103302002,7,0
2003-10-20,london,kensington,14427.9254375,177,8.97790336608887,28.6163635253906,19.9773921966553,7.94168615341187,1,0
2003-10-21,london,kensington,23120.6871770833,160,6.19019460678101,60.8199272155762,27.3036441802979,12.9137563705444,2,0
2003-10-22,london,kensington,26131.7128645833,192,5.78753423690796,49.18603515625,23.0640907287598,11.6640100479126,3,0
2003-10-23,london,kensington,16735.7768333333,185,8.10960197448731,35.5187034606934,22.3561515808105,11.2172574996948,4,0
2003-10-24,london,kensington,25887.4984375,205,5.34016609191895,53.6501274108887,23.3643798828125,11.2516059875488,5,0
2003-10-25,london,kensington,21819.66465625,196,5.29215002059937,44.1117668151855,20.3482265472412,10.3233375549316,6,0
2003-10-26,london,kensington,17292.698875,187,7.49502992630005,33.7932968139648,16.8721122741699,8.78820514678955,7,0
2003-10-27,london,kensington,32342.5578125,177,6.136559009552,65.2363204956055,35.6283264160156,16.6041526794434,1,0
2003-10-28,london,kensington,24555.2269791667,204,5.61271095275879,59.1341552734375,33.5234870910645,16.0343608856201,2,0
2003-10-29,london,kensington,22242.9304895833,185,7.12949466705322,53.4743194580078,20.8149452209473,10.9370059967041,3,0
2003-10-30,london,kensington,22965.6610729167,205,6.67053318023682,39.6176490783691,15.7376527786255,8.29103469848633,4,0
2003-10-31,london,kensington,16902.3856842105,221,9.28042221069336,44.4542083740234,19.2460250854492,9.98469543457031,5,0
2003-11-01,london,kensington,15299.12609375,167,9.35079574584961,36.3951644897461,24.0767154693604,12.2417812347412,6,0
2003-11-02,london,kensington,,214,9.83437538146973,19.4546680450439,18.3835258483887,9.06095027923584,7,0
2003-11-03,london,kensington,,204,11.6331377029419,31.9474239349365,23.4802722930908,11.4173803329468,1,0
2003-11-04,london,kensington,,205,9.63843250274658,43.0405197143555,31.2066898345947,14.9160346984863,2,0
2003-11-05,london,kensington,,206,11.8806734085083,40.0819931030274,38.0454483032227,20.2564163208008,3,0
2003-11-06,london,kensington,,188,12.704776763916,58.3291740417481,52.7060623168945,26.5855312347412,4,0
2003-11-07,london,kensington,,195,9.88072395324707,56.6038513183594,40.6546058654785,22.6101512908936,5,0
2003-11-08,london,kensington,,190,8.32199096679688,34.9442367553711,38.3806648254395,21.3552265167236,6,0
2003-11-09,london,kensington,,173,7.52877140045166,39.2306976318359,38.3479919433594,20.6730289459229,7,0
2003-11-10,london,kensington,,203,10.4517030715942,54.4308929443359,36.8973808288574,20.2561016082764,1,0
2003-11-11,london,kensington,,194,9.54339790344238,54.0423545837402,37.9132766723633,20.9253597259521,2,0
2003-11-12,london,kensington,,196,11.1094255447388,47.0647659301758,21.8207454681396,11.2860260009766,3,0
2003-11-13,london,kensington,23271.7393229167,200,9.52054214477539,43.2661781311035,27.7765941619873,13.2006702423096,4,0
2003-11-14,london,kensington,11884.8519895833,223,11.282021522522,23.3448543548584,26.6840171813965,12.2905130386353,5,0
2003-11-15,london,kensington,22465.6262395833,202,10.7416276931763,45.3582763671875,27.4444351196289,13.4906692504883,6,0
2003-11-16,london,kensington,18475.2795416667,202,7.68566799163818,45.0500068664551,22.4750957489014,11.5584783554077,7,0
2003-11-17,london,kensington,23867.6135416667,195,8.07702350616455,42.8306732177734,16.6850051879883,9.29862785339355,1,0
2003-11-18,london,kensington,18414.12309375,164,11.3948020935059,31.3833808898926,13.1185321807861,8.03442096710205,2,0
2003-11-19,london,kensington,13756.2275833333,182,13.3066024780273,33.8646278381348,19.7721271514893,10.7883291244507,3,0
2003-11-20,london,kensington,14357.9070208333,184,11.7737188339233,37.235523223877,22.7091083526611,12.0746841430664,4,0
2003-11-21,london,kensington,19712.8769157895,205,9.45194625854492,53.8875389099121,19.8959159851074,10.6813840866089,5,0
2003-11-22,london,kensington,13427.2874270833,211,8.79267024993897,39.2268447875977,12.151439666748,7.39115953445435,6,0
2003-11-23,london,kensington,9860.79061458333,167,7.11858129501343,24.0661869049072,9.60811901092529,6.31513214111328,7,0
2003-11-24,london,kensington,23358.9811354167,164,7.51126384735107,49.912036895752,24.1668224334717,12.7163772583008,1,0
2003-11-25,london,kensington,18956.9085833333,194,6.97489976882935,41.8874473571777,17.8852882385254,9.75411128997803,2,0
2003-11-26,london,kensington,20276.6008125,194,8.8184928894043,39.9896850585938,15.7603311538696,8.90007495880127,3,0
2003-11-27,london,kensington,43536.4710416667,184,4.75538301467896,72.4741058349609,41.5089797973633,19.8830070495605,4,0
2003-11-28,london,kensington,31333.6148421053,201,4.9686861038208,62.8198738098145,30.1201248168945,15.2889680862427,5,0
2003-11-29,london,kensington,16171.3212604167,184,6.62179946899414,30.9200420379639,17.1646690368652,8.95938491821289,6,0
2003-11-30,london,kensington,22259.409375,208,7.54342603683472,45.2881050109863,19.4982719421387,9.77439880371094,7,0
2003-12-01,london,kensington,23421.3795833333,192,8.38155555725098,41.8539848327637,18.3344573974609,9.66947746276855,1,0
2003-12-02,london,kensington,29669.0793645833,183,7.96495199203491,50.6316795349121,30.5289001464844,16.0258388519287,2,0
2003-12-03,london,kensington,19314.7350104167,213,8.03135490417481,45.1046104431152,33.9280281066895,17.9315071105957,3,0
2003-12-04,london,kensington,11560.98040625,197,8.04174709320068,27.2308959960938,26.4232425689697,14.2904758453369,4,0
2003-12-05,london,kensington,26604.150125,176,8.27726650238037,48.0190849304199,32.6426277160645,16.4158840179443,5,0
2003-12-06,london,kensington,21377.15475,224,5.54081439971924,40.8600959777832,34.0640487670898,15.545955657959,6,0
2003-12-07,london,kensington,24238.8197916667,192,3.57778382301331,35.8465118408203,20.3903732299805,9.42143249511719,7,0
2003-12-08,london,kensington,29087.1952083333,192,2.94618821144104,48.9527435302734,31.88303565979,15.8047170639038,1,0
2003-12-09,london,kensington,40637.6438541667,196,4.7620096206665,63.5386047363281,48.2772636413574,24.1066627502441,2,0
2003-12-10,london,kensington,20705.4301041667,182,5.16074275970459,63.9826774597168,35.7522239685059,19.7368087768555,3,0
2003-12-11,london,kensington,19141.6866041667,200,6.26789903640747,47.7601585388184,21.6021518707275,11.8590822219849,4,0
2003-12-12,london,kensington,23214.05859375,187,7.81159162521362,43.4604377746582,19.8594779968262,10.0273885726929,5,0
2003-12-13,london,kensington,12582.5850833333,196,9.6566162109375,21.6267623901367,8.04565143585205,4.81978225708008,6,0
2003-12-14,london,kensington,8354.3410625,214,7.55908870697022,20.629768371582,18.1134452819824,7.93720674514771,7,0
2003-12-15,london,kensington,29664.45421875,217,3.64808487892151,57.2173309326172,23.8349494934082,11.3310976028442,1,0
2003-12-16,london,kensington,38710.2445833333,209,1.477205991745,70.4225158691406,38.8459587097168,21.1459178924561,2,0
2003-12-17,london,kensington,39234.6963541667,193,3.49610829353333,69.6877670288086,38.6228218078613,21.0597190856934,3,0
2003-12-18,london,kensington,40860.2796875,207,4.30441045761108,67.543586730957,45.383243560791,24.0857467651367,4,0
2003-12-19,london,kensington,30852.8683333333,217,5.00825881958008,70.7040710449219,52.3572463989258,26.7978420257568,5,0
2003-12-20,london,kensington,16721.6460729167,215,8.17213439941406,30.718620300293,18.265869140625,10.6562395095825,6,0
2003-12-21,london,kensington,10805.47215625,162,5.38348722457886,21.9518451690674,12.6762285232544,6.04847955703735,7,0
2003-12-22,london,kensington,20444.3372291667,194,2.70855450630188,45.7741813659668,19.2359638214111,8.55735683441162,1,0
2003-12-23,london,kensington,20643.5272191781,196,4.90269279479981,50.1021156311035,16.51611328125,7.91537570953369,2,0
2003-12-24,london,kensington,,250,7.58593797683716,37.7733268737793,13.8135108947754,7.13910436630249,3,0
2003-12-25,london,kensington,,246,10.0062074661255,17.0791912078857,7.60176944732666,4.31674289703369,4,1
2003-12-26,london,kensington,,228,9.88387393951416,12.6886510848999,10.7814083099365,5.40187644958496,5,1
2003-12-27,london,kensington,,193,5.2665901184082,29.1361179351807,10.6314992904663,5.25493335723877,6,0
2003-12-28,london,kensington,,203,4.02621078491211,25.9136924743652,15.4891271591187,7.70048189163208,7,0
2003-12-29,london,kensington,,221,2.56287121772766,53.3379249572754,16.6573429107666,9.04843997955322,1,0
2003-12-30,london,kensington,,221,2.86878180503845,57.6247520446777,26.689868927002,15.3482093811035,2,0
2003-12-31,london,kensington,,226,2.92244458198547,52.8163795471192,27.0980339050293,15.8565788269043,3,0
2004-01-01,london,kensington,,232,3.93236374855042,26.657341003418,17.4974098205566,9.90548896789551,4,1
2004-01-02,london,kensington,,216,4.28306579589844,38.895133972168,26.7377624511719,14.6182136535645,5,0
2004-01-03,london,kensington,,212,1.50319814682007,48.5552215576172,37.1677703857422,20.0880146026611,6,0
2004-01-04,london,kensington,,245,3.58866119384766,45.4509582519531,31.5052509307861,15.9197549819946,7,0
2004-01-05,london,kensington,,258,7.22697401046753,45.3718147277832,21.3156414031982,11.8068532943726,1,0
2004-01-06,london,kensington,,225,9.40738391876221,40.8334007263184,23.0101222991943,11.6804895401001,2,0
2004-01-07,london,kensington,,223,7.9633355140686,36.543758392334,23.6065006256104,11.9982976913452,3,0
2004-01-08,london,kensington,,227,9.52054691314697,27.6779365539551,18.4482498168945,9.3251371383667,4,0
2004-01-09,london,kensington,,203,7.17735862731934,41.459659576416,18.1028099060059,9.24122428894043,5,0
2004-01-10,london,kensington,19847.9642708333,218,7.76918125152588,40.3995018005371,23.6295604705811,11.9551229476929,6,0
2004-01-11,london,kensington,14737.4825520833,220,9.6886043548584,18.9128074645996,12.4632635116577,6.29603481292725,7,0
2004-01-12,london,kensington,20598.7993958333,218,7.39106512069702,43.2335891723633,18.9973297119141,9.15491199493408,1,0
2004-01-13,london,kensington,13905.44121875,220,7.39166641235352,28.5041389465332,17.0472679138184,8.34956455230713,2,0
2004-01-14,london,kensington,19244.530875,192,5.51721239089966,40.0225143432617,13.0030031204224,6.80128479003906,3,0
2004-01-15,london,kensington,21175.9838958333,199,5.1329460144043,37.608585357666,16.3367881774902,8.23995399475098,4,0
2004-01-16,london,kensington,15521.4798229167,196,5.74531221389771,34.0116500854492,14.6536254882813,7.82047843933106,5,0
2004-01-17,london,kensington,20699.60009375,181,2.96112132072449,39.7459144592285,17.4389019012451,9.51924705505371,6,0
2004-01-18,london,kensington,20804.6512395833,224,3.70614004135132,41.9854164123535,20.9165439605713,10.6873550415039,7,0
2004-01-19,london,kensington,15585.2941145833,218,5.62782669067383,34.4530715942383,14.1225719451904,7.82935285568237,1,0
2004-01-20,london,kensington,18187.6440520833,201,9.03197479248047,43.0300788879395,14.907356262207,8.46361255645752,2,0
2004-01-21,london,kensington,15376.9759895833,209,8.53169822692871,48.8321800231934,22.371768951416,12.1260461807251,3,0
2004-01-22,london,kensington,19000.64803125,204,7.07495450973511,46.6767539978027,22.4755115509033,12.1456718444824,4,0
2004-01-23,london,kensington,18830.7699583333,198,7.09428930282593,47.5411911010742,19.7967967987061,11.3443803787231,5,0
2004-01-24,london,kensington,18299.9592083333,206,6.7502064704895,41.5637893676758,20.5371475219727,10.3527669906616,6,0
2004-01-25,london,kensington,25112.7271875,185,3.94129657745361,52.9594955444336,26.1608047485352,12.9490270614624,7,0
2004-01-26,london,kensington,20731.2521145833,180,2.85985279083252,45.9025840759277,26.8892440795898,13.1721448898315,1,0
2004-01-27,london,kensington,19085.15496875,217,3.54217100143433,45.9324989318848,20.0713233947754,10.1505546569824,2,0
