"date","area","site","ufp"
2007-02-09,"wmid","birmcen",NA
2007-02-10,"wmid","birmcen",NA
2007-02-11,"wmid","birmcen",NA
2007-02-12,"wmid","birmcen",NA
2007-02-13,"wmid","birmcen",NA
2007-02-14,"wmid","birmcen",NA
2007-02-15,"wmid","birmcen",NA
2007-02-16,"wmid","birmcen",NA
2007-02-17,"wmid","birmcen",24861.7826086957
2007-02-18,"wmid","birmcen",17477.7083333333
2007-02-19,"wmid","birmcen",13962.75
2007-02-20,"wmid","birmcen",19873.3333333333
2007-02-21,"wmid","birmcen",15304.1363636364
2007-02-22,"wmid","birmcen",14767.9523809524
2007-02-23,"wmid","birmcen",13313.2608695652
2007-02-24,"wmid","birmcen",12844.1739130435
2007-02-25,"wmid","birmcen",6336.18181818182
2007-02-26,"wmid","birmcen",NA
2007-02-27,"wmid","birmcen",15564.6363636364
2007-02-28,"wmid","birmcen",NA
2007-03-01,"wmid","birmcen",NA
2007-03-02,"wmid","birmcen",18795.8636363636
2007-03-03,"wmid","birmcen",14213.6666666667
2007-03-04,"wmid","birmcen",11668.4782608696
2007-03-05,"wmid","birmcen",13670.9444444444
2007-03-06,"wmid","birmcen",NA
2007-03-07,"wmid","birmcen",18190.1904761905
2007-03-08,"wmid","birmcen",14347.9545454545
2007-03-09,"wmid","birmcen",10415.5909090909
2007-03-10,"wmid","birmcen",10331.4583333333
2007-03-11,"wmid","birmcen",10753.7083333333
2007-03-12,"wmid","birmcen",13769.5416666667
2007-03-13,"wmid","birmcen",10119.5416666667
2007-03-14,"wmid","birmcen",16419.2857142857
2007-03-15,"wmid","birmcen",16828.9545454545
2007-03-16,"wmid","birmcen",12309.7916666667
2007-03-17,"wmid","birmcen",NA
2007-03-18,"wmid","birmcen",NA
2007-03-19,"wmid","birmcen",13416.1052631579
2007-03-20,"wmid","birmcen",14017.9523809524
2007-03-21,"wmid","birmcen",20002.25
2007-03-22,"wmid","birmcen",18079.6956521739
2007-03-23,"wmid","birmcen",21753.95
2007-03-24,"wmid","birmcen",8842.66666666667
2007-03-25,"wmid","birmcen",13361.625
2007-03-26,"wmid","birmcen",21520.2916666667
2007-03-27,"wmid","birmcen",23914.0833333333
2007-03-28,"wmid","birmcen",18137.2380952381
2007-03-29,"wmid","birmcen",16256.8260869565
2007-03-30,"wmid","birmcen",21594.9583333333
2007-03-31,"wmid","birmcen",12342.9166666667
2007-04-01,"wmid","birmcen",NA
2007-04-02,"wmid","birmcen",23357.5909090909
2007-04-03,"wmid","birmcen",NA
2007-04-04,"wmid","birmcen",NA
2007-04-05,"wmid","birmcen",25642.6842105263
2007-04-06,"wmid","birmcen",15951.0416666667
2007-04-07,"wmid","birmcen",17567.7391304348
2007-04-08,"wmid","birmcen",13763
2007-04-09,"wmid","birmcen",7928.83333333333
2007-04-10,"wmid","birmcen",15262.9090909091
2007-04-11,"wmid","birmcen",22430.3157894737
2007-04-12,"wmid","birmcen",24239.7727272727
2007-04-13,"wmid","birmcen",26576.5833333333
2007-04-14,"wmid","birmcen",23980.5
2007-04-15,"wmid","birmcen",15348
2007-04-16,"wmid","birmcen",15541.0833333333
2007-04-17,"wmid","birmcen",20567.2727272727
2007-04-18,"wmid","birmcen",19960.75
2007-04-19,"wmid","birmcen",18774.8260869565
2007-04-20,"wmid","birmcen",18977.3181818182
2007-04-21,"wmid","birmcen",13568.7916666667
2007-04-22,"wmid","birmcen",9626.125
2007-04-23,"wmid","birmcen",13029.5833333333
2007-04-24,"wmid","birmcen",12518.7894736842
2007-04-25,"wmid","birmcen",16779.9166666667
2007-04-26,"wmid","birmcen",24009.25
2007-04-27,"wmid","birmcen",20498.4166666667
2007-04-28,"wmid","birmcen",23164.6666666667
2007-04-29,"wmid","birmcen",13199.25
2007-04-30,"wmid","birmcen",25038.125
2007-05-01,"wmid","birmcen",23063.8695652174
2007-05-02,"wmid","birmcen",21969.25
2007-05-03,"wmid","birmcen",19486.7916666667
2007-05-04,"wmid","birmcen",15618.0909090909
2007-05-05,"wmid","birmcen",11659.2916666667
2007-05-06,"wmid","birmcen",9274.5652173913
2007-05-07,"wmid","birmcen",NA
2007-05-08,"wmid","birmcen",11036.85
2007-05-09,"wmid","birmcen",12181.375
2007-05-10,"wmid","birmcen",15418.7619047619
2007-05-11,"wmid","birmcen",13029.4583333333
2007-05-12,"wmid","birmcen",11638.3913043478
2007-05-13,"wmid","birmcen",13292.8695652174
2007-05-14,"wmid","birmcen",13797.3043478261
2007-05-15,"wmid","birmcen",14903.6666666667
2007-05-16,"wmid","birmcen",15446.8333333333
2007-05-17,"wmid","birmcen",15251.25
2007-05-18,"wmid","birmcen",9722.73684210526
2007-05-19,"wmid","birmcen",12085.5555555556
2007-05-20,"wmid","birmcen",12491.9583333333
2007-05-21,"wmid","birmcen",23004.9166666667
2007-05-22,"wmid","birmcen",15261.0909090909
2007-05-23,"wmid","birmcen",17016.0952380952
2007-05-24,"wmid","birmcen",10893.4166666667
2007-05-25,"wmid","birmcen",14703.7916666667
2007-05-26,"wmid","birmcen",13242.5416666667
2007-05-27,"wmid","birmcen",7401.79166666667
2007-05-28,"wmid","birmcen",7539.38888888889
2007-05-29,"wmid","birmcen",12205.75
2007-05-30,"wmid","birmcen",16765.4761904762
2007-05-31,"wmid","birmcen",18206.7272727273
2007-06-01,"wmid","birmcen",25389.652173913
2007-06-02,"wmid","birmcen",21238.125
2007-06-03,"wmid","birmcen",13236.75
2007-06-04,"wmid","birmcen",13509.375
2007-06-05,"wmid","birmcen",14681
2007-06-06,"wmid","birmcen",14339.9166666667
2007-06-07,"wmid","birmcen",13981.2173913043
2007-06-08,"wmid","birmcen",18034.0833333333
2007-06-09,"wmid","birmcen",16959.3333333333
2007-06-10,"wmid","birmcen",11160.7083333333
2007-06-11,"wmid","birmcen",15292.2083333333
2007-06-12,"wmid","birmcen",8538.08333333333
2007-06-13,"wmid","birmcen",10345.5238095238
2007-06-14,"wmid","birmcen",20352.875
2007-06-15,"wmid","birmcen",14208.25
2007-06-16,"wmid","birmcen",8703
2007-06-17,"wmid","birmcen",NA
2007-06-18,"wmid","birmcen",16332.5909090909
2007-06-19,"wmid","birmcen",24840.5416666667
2007-06-20,"wmid","birmcen",9767.125
2007-06-21,"wmid","birmcen",14208.1666666667
2007-06-22,"wmid","birmcen",15554.0833333333
2007-06-23,"wmid","birmcen",7645.91666666667
2007-06-24,"wmid","birmcen",9513.08333333333
2007-06-25,"wmid","birmcen",11209.2608695652
2007-06-26,"wmid","birmcen",15140.7916666667
2007-06-27,"wmid","birmcen",15661.0869565217
2007-06-28,"wmid","birmcen",NA
2007-06-29,"wmid","birmcen",NA
2007-06-30,"wmid","birmcen",9544.375
2007-07-01,"wmid","birmcen",NA
2007-07-02,"wmid","birmcen",9417
2007-07-03,"wmid","birmcen",9855.58333333333
2007-07-04,"wmid","birmcen",10537.1428571429
2007-07-05,"wmid","birmcen",12249.7894736842
2007-07-06,"wmid","birmcen",NA
2007-07-07,"wmid","birmcen",10777.5
2007-07-08,"wmid","birmcen",9750.47619047619
2007-07-09,"wmid","birmcen",15525.1666666667
2007-07-10,"wmid","birmcen",10351.5
2007-07-11,"wmid","birmcen",13203.2083333333
2007-07-12,"wmid","birmcen",12035.1304347826
2007-07-13,"wmid","birmcen",14485.125
2007-07-14,"wmid","birmcen",8789.18181818182
2007-07-15,"wmid","birmcen",20520.4347826087
2007-07-16,"wmid","birmcen",11244.380952381
2007-07-17,"wmid","birmcen",12555.7916666667
2007-07-18,"wmid","birmcen",10075.75
2007-07-19,"wmid","birmcen",16265.4166666667
2007-07-20,"wmid","birmcen",15295.9583333333
2007-07-21,"wmid","birmcen",10309.2608695652
2007-07-22,"wmid","birmcen",8816.375
2007-07-23,"wmid","birmcen",20073.5
2007-07-24,"wmid","birmcen",10346
2007-07-25,"wmid","birmcen",12080.1666666667
2007-07-26,"wmid","birmcen",10394.1578947368
2007-07-27,"wmid","birmcen",11209.5416666667
2007-07-28,"wmid","birmcen",12540.25
2007-07-29,"wmid","birmcen",15018.1818181818
2007-07-30,"wmid","birmcen",NA
2007-07-31,"wmid","birmcen",21329.7083333333
2007-08-01,"wmid","birmcen",15583.5
2007-08-02,"wmid","birmcen",15440.0833333333
2007-08-03,"wmid","birmcen",15579.4583333333
2007-08-04,"wmid","birmcen",9016.26086956522
2007-08-05,"wmid","birmcen",10848.6956521739
2007-08-06,"wmid","birmcen",11685.2631578947
2007-08-07,"wmid","birmcen",17329.5833333333
2007-08-08,"wmid","birmcen",16667.5833333333
2007-08-09,"wmid","birmcen",20009.4583333333
2007-08-10,"wmid","birmcen",19199.875
2007-08-11,"wmid","birmcen",14444.75
2007-08-12,"wmid","birmcen",8912.95833333333
2007-08-13,"wmid","birmcen",16046.5833333333
2007-08-14,"wmid","birmcen",10758.2272727273
2007-08-15,"wmid","birmcen",15477.8947368421
2007-08-16,"wmid","birmcen",12527.625
2007-08-17,"wmid","birmcen",13908.0416666667
2007-08-18,"wmid","birmcen",8763.25
2007-08-19,"wmid","birmcen",7087.95238095238
2007-08-20,"wmid","birmcen",14729.0476190476
2007-08-21,"wmid","birmcen",13651.0416666667
2007-08-22,"wmid","birmcen",16003.4583333333
2007-08-23,"wmid","birmcen",23141.7083333333
2007-08-24,"wmid","birmcen",14031.375
2007-08-25,"wmid","birmcen",14279.875
2007-08-26,"wmid","birmcen",13212.4545454545
2007-08-27,"wmid","birmcen",13554.375
2007-08-28,"wmid","birmcen",16515.6666666667
2007-08-29,"wmid","birmcen",18895.5833333333
2007-08-30,"wmid","birmcen",12313.125
2007-08-31,"wmid","birmcen",13203.3181818182
2007-09-01,"wmid","birmcen",11408.8333333333
2007-09-02,"wmid","birmcen",6298.25
2007-09-03,"wmid","birmcen",17667.8333333333
2007-09-04,"wmid","birmcen",22432.9130434783
2007-09-05,"wmid","birmcen",16652.5833333333
2007-09-06,"wmid","birmcen",15434.7083333333
2007-09-07,"wmid","birmcen",14295.625
2007-09-08,"wmid","birmcen",8853.16666666667
2007-09-09,"wmid","birmcen",6131.1
2007-09-10,"wmid","birmcen",16057.1
2007-09-11,"wmid","birmcen",17877.9166666667
2007-09-12,"wmid","birmcen",14893.8333333333
2007-09-13,"wmid","birmcen",18213.7391304348
2007-09-14,"wmid","birmcen",16458.6666666667
2007-09-15,"wmid","birmcen",25599.5238095238
2007-09-16,"wmid","birmcen",17386.125
2007-09-17,"wmid","birmcen",15744.2916666667
2007-09-18,"wmid","birmcen",18669.3043478261
2007-09-19,"wmid","birmcen",13369.0833333333
2007-09-20,"wmid","birmcen",14687.1578947368
2007-09-21,"wmid","birmcen",14855.2173913043
2007-09-22,"wmid","birmcen",19515.2608695652
2007-09-23,"wmid","birmcen",7566.18181818182
2007-09-24,"wmid","birmcen",9782.22222222222
2007-09-25,"wmid","birmcen",19237.5789473684
2007-09-26,"wmid","birmcen",NA
2007-09-27,"wmid","birmcen",NA
2007-09-28,"wmid","birmcen",NA
2007-09-29,"wmid","birmcen",NA
2007-09-30,"wmid","birmcen",NA
2007-10-01,"wmid","birmcen",NA
2007-10-02,"wmid","birmcen",NA
2007-10-03,"wmid","birmcen",NA
2007-10-04,"wmid","birmcen",NA
2007-10-05,"wmid","birmcen",NA
2007-10-06,"wmid","birmcen",NA
2007-10-07,"wmid","birmcen",NA
2007-10-08,"wmid","birmcen",NA
2007-10-09,"wmid","birmcen",NA
2007-10-10,"wmid","birmcen",NA
2007-10-11,"wmid","birmcen",NA
2007-10-12,"wmid","birmcen",NA
2007-10-13,"wmid","birmcen",NA
2007-10-14,"wmid","birmcen",NA
2007-10-15,"wmid","birmcen",NA
2007-10-16,"wmid","birmcen",NA
2007-10-17,"wmid","birmcen",NA
2007-10-18,"wmid","birmcen",NA
2007-10-19,"wmid","birmcen",NA
2007-10-20,"wmid","birmcen",NA
2007-10-21,"wmid","birmcen",NA
2007-10-22,"wmid","birmcen",NA
2007-10-23,"wmid","birmcen",24780.25
2007-10-24,"wmid","birmcen",24062.0476190476
2007-10-25,"wmid","birmcen",25083.1818181818
2007-10-26,"wmid","birmcen",18148.3636363636
2007-10-27,"wmid","birmcen",11025.0416666667
2007-10-28,"wmid","birmcen",9264.19047619048
2007-10-29,"wmid","birmcen",14808.125
2007-10-30,"wmid","birmcen",18230.5
2007-10-31,"wmid","birmcen",12999.4583333333
2007-11-01,"wmid","birmcen",11410.4166666667
2007-11-02,"wmid","birmcen",17795.1666666667
2007-11-03,"wmid","birmcen",17665.65
2007-11-04,"wmid","birmcen",NA
2007-11-05,"wmid","birmcen",20627.0434782609
2007-11-06,"wmid","birmcen",17910.9166666667
2007-11-07,"wmid","birmcen",14610.7619047619
2007-11-08,"wmid","birmcen",10573.9166666667
2007-11-09,"wmid","birmcen",16056.652173913
2007-11-10,"wmid","birmcen",9740.29166666667
2007-11-11,"wmid","birmcen",12905
2007-11-12,"wmid","birmcen",24151.65
2007-11-13,"wmid","birmcen",15810.3333333333
2007-11-14,"wmid","birmcen",NA
2007-11-15,"wmid","birmcen",26778.6111111111
2007-11-16,"wmid","birmcen",NA
2007-11-17,"wmid","birmcen",17249.5833333333
2007-11-18,"wmid","birmcen",16638.0416666667
2007-11-19,"wmid","birmcen",NA
2007-11-20,"wmid","birmcen",NA
2007-11-21,"wmid","birmcen",NA
2007-11-22,"wmid","birmcen",18920.3333333333
2007-11-23,"wmid","birmcen",NA
2007-11-24,"wmid","birmcen",NA
2007-11-25,"wmid","birmcen",12708.3043478261
2007-11-26,"wmid","birmcen",19882.2777777778
2007-11-27,"wmid","birmcen",NA
2007-11-28,"wmid","birmcen",NA
2007-11-29,"wmid","birmcen",21302.9130434783
2007-11-30,"wmid","birmcen",NA
2007-12-01,"wmid","birmcen",NA
2007-12-02,"wmid","birmcen",11847.3913043478
2007-12-03,"wmid","birmcen",11654.625
2007-12-04,"wmid","birmcen",NA
2007-12-05,"wmid","birmcen",NA
2007-12-06,"wmid","birmcen",14667.7894736842
2007-12-07,"wmid","birmcen",13953.4444444444
2007-12-08,"wmid","birmcen",18526.8260869565
2007-12-09,"wmid","birmcen",13830.1304347826
2007-12-10,"wmid","birmcen",23393.8181818182
2007-12-11,"wmid","birmcen",NA
2007-12-12,"wmid","birmcen",NA
2007-12-13,"wmid","birmcen",NA
2007-12-14,"wmid","birmcen",NA
2007-12-15,"wmid","birmcen",NA
2007-12-16,"wmid","birmcen",NA
2007-12-17,"wmid","birmcen",25460.4736842105
2007-12-18,"wmid","birmcen",NA
2007-12-19,"wmid","birmcen",NA
2007-12-20,"wmid","birmcen",NA
2007-12-21,"wmid","birmcen",NA
2007-12-22,"wmid","birmcen",18721.9444444444
2007-12-23,"wmid","birmcen",26204.5
2007-12-24,"wmid","birmcen",NA
2007-12-25,"wmid","birmcen",12817.1818181818
2007-12-26,"wmid","birmcen",NA
2007-12-27,"wmid","birmcen",NA
2007-12-28,"wmid","birmcen",NA
2007-12-29,"wmid","birmcen",10441.6363636364
2007-12-30,"wmid","birmcen",17045.7826086957
2007-12-31,"wmid","birmcen",24454.5789473684
2008-01-01,"wmid","birmcen",22643.0474694293
2008-01-02,"wmid","birmcen",19012.2194010417
2008-01-03,"wmid","birmcen",16335.7647094727
2008-01-04,"wmid","birmcen",18347.6462983631
2008-01-05,"wmid","birmcen",17068.6678201427
2008-01-06,"wmid","birmcen",17288.2969563802
2008-01-07,"wmid","birmcen",NA
2008-01-08,"wmid","birmcen",23585.5790527344
2008-01-09,"wmid","birmcen",NA
2008-01-10,"wmid","birmcen",28820.3164506392
2008-01-11,"wmid","birmcen",19123.2959187826
2008-01-12,"wmid","birmcen",18319.3461064878
2008-01-13,"wmid","birmcen",12763.1651204427
2008-01-14,"wmid","birmcen",17675.812093099
2008-01-15,"wmid","birmcen",16232.9139959162
2008-01-16,"wmid","birmcen",19936.806640625
2008-01-17,"wmid","birmcen",10760.8135653409
2008-01-18,"wmid","birmcen",8505.70068359375
2008-01-19,"wmid","birmcen",10023.8052645597
2008-01-20,"wmid","birmcen",NA
2008-01-21,"wmid","birmcen",NA
2008-01-22,"wmid","birmcen",15275.6517493207
2008-01-23,"wmid","birmcen",10839.7444335938
2008-01-24,"wmid","birmcen",10197.5445800781
2008-01-25,"wmid","birmcen",7349.32652064732
2008-01-26,"wmid","birmcen",NA
2008-01-27,"wmid","birmcen",10256.08984375
2008-01-28,"wmid","birmcen",15031.1486497962
2008-01-29,"wmid","birmcen",11109.3551432292
2008-01-30,"wmid","birmcen",13937.8736979167
2008-01-31,"wmid","birmcen",7561.7765727796
2008-02-01,"wmid","birmcen",8995.59484863281
2008-02-02,"wmid","birmcen",11192.660949707
2008-02-03,"wmid","birmcen",7696.80054995888
2008-02-04,"wmid","birmcen",12325.1096413352
2008-02-05,"wmid","birmcen",9602.64260525174
2008-02-06,"wmid","birmcen",14582.1739746094
2008-02-07,"wmid","birmcen",9572.25067934783
2008-02-08,"wmid","birmcen",14043.0744500411
2008-02-09,"wmid","birmcen",17447.8455120584
2008-02-10,"wmid","birmcen",27195.2259410511
2008-02-11,"wmid","birmcen",25201.3768503289
2008-02-12,"wmid","birmcen",NA
2008-02-13,"wmid","birmcen",25892.7573730469
2008-02-14,"wmid","birmcen",18162.0192260742
2008-02-15,"wmid","birmcen",19340.0538126628
2008-02-16,"wmid","birmcen",23332.7432617188
2008-02-17,"wmid","birmcen",24367.1209077381
2008-02-18,"wmid","birmcen",30324.3063322368
2008-02-19,"wmid","birmcen",26216.9424252717
2008-02-20,"wmid","birmcen",15632.7261962891
2008-02-21,"wmid","birmcen",9439.72957356771
2008-02-22,"wmid","birmcen",NA
2008-02-23,"wmid","birmcen",9447.54536946615
2008-02-24,"wmid","birmcen",9680.78002929688
2008-02-25,"wmid","birmcen",11777.5212933084
2008-02-26,"wmid","birmcen",7463.29931640625
2008-02-27,"wmid","birmcen",13849.1900227865
2008-02-28,"wmid","birmcen",17718.5804332386
2008-02-29,"wmid","birmcen",10316.5358355978
2008-03-01,"wmid","birmcen",NA
2008-03-02,"wmid","birmcen",NA
2008-03-03,"wmid","birmcen",12076.4235351562
2008-03-04,"wmid","birmcen",16981.8517252604
2008-03-05,"wmid","birmcen",13703.983215332
2008-03-06,"wmid","birmcen",NA
2008-03-07,"wmid","birmcen",NA
2008-03-08,"wmid","birmcen",NA
2008-03-09,"wmid","birmcen",NA
2008-03-10,"wmid","birmcen",NA
2008-03-11,"wmid","birmcen",NA
2008-03-12,"wmid","birmcen",NA
2008-03-13,"wmid","birmcen",NA
2008-03-14,"wmid","birmcen",NA
2008-03-15,"wmid","birmcen",14270.6625754616
2008-03-16,"wmid","birmcen",7517.93585759943
2008-03-17,"wmid","birmcen",16623.6517944336
2008-03-18,"wmid","birmcen",15773.7743733724
2008-03-19,"wmid","birmcen",17850.3400472005
2008-03-20,"wmid","birmcen",9117.8798421224
2008-03-21,"wmid","birmcen",8012.36211480035
2008-03-22,"wmid","birmcen",9519.64162868924
2008-03-23,"wmid","birmcen",10187.1691363791
2008-03-24,"wmid","birmcen",9727.22613525391
2008-03-25,"wmid","birmcen",11910.153681216
2008-03-26,"wmid","birmcen",16636.6303100586
2008-03-27,"wmid","birmcen",15289.9469238281
2008-03-28,"wmid","birmcen",16908.7312744141
2008-03-29,"wmid","birmcen",19909.7058105469
2008-03-30,"wmid","birmcen",13083.844193892
2008-03-31,"wmid","birmcen",13563.8592122396
2008-04-01,"wmid","birmcen",8093.12845865885
2008-04-02,"wmid","birmcen",12196.973449707
2008-04-03,"wmid","birmcen",11661.651184082
2008-04-04,"wmid","birmcen",14297.3636271159
2008-04-05,"wmid","birmcen",10830.5470660666
2008-04-06,"wmid","birmcen",9565.35946800595
2008-04-07,"wmid","birmcen",13077.6964314779
2008-04-08,"wmid","birmcen",17941.0968017578
2008-04-09,"wmid","birmcen",14772.2599283854
2008-04-10,"wmid","birmcen",18611.5616455078
2008-04-11,"wmid","birmcen",12848.5237358941
2008-04-12,"wmid","birmcen",10916.764718192
2008-04-13,"wmid","birmcen",8720.63216145833
2008-04-14,"wmid","birmcen",14276.2841796875
2008-04-15,"wmid","birmcen",15903.533203125
2008-04-16,"wmid","birmcen",19931.3858235677
2008-04-17,"wmid","birmcen",14634.8064575195
2008-04-18,"wmid","birmcen",13399.6134033203
2008-04-19,"wmid","birmcen",12973.534749349
2008-04-20,"wmid","birmcen",10048.3639526367
2008-04-21,"wmid","birmcen",15043.9043579102
2008-04-22,"wmid","birmcen",18337.162109375
2008-04-23,"wmid","birmcen",13389.2759195964
2008-04-24,"wmid","birmcen",13345.0181070964
2008-04-25,"wmid","birmcen",13556.5035241168
2008-04-26,"wmid","birmcen",12687.2879231771
2008-04-27,"wmid","birmcen",9937.1294148763
2008-04-28,"wmid","birmcen",12906.1686808268
2008-04-29,"wmid","birmcen",18571.9302571615
2008-04-30,"wmid","birmcen",13781.8893299932
2008-05-01,"wmid","birmcen",12486.9100138346
2008-05-02,"wmid","birmcen",14589.6881917318
2008-05-03,"wmid","birmcen",18043.3387044271
2008-05-04,"wmid","birmcen",15016.2854003906
2008-05-05,"wmid","birmcen",11538.6414998372
2008-05-06,"wmid","birmcen",18080.6024576823
2008-05-07,"wmid","birmcen",18129.4817301432
2008-05-08,"wmid","birmcen",20738.0851732337
2008-05-09,"wmid","birmcen",19434.6632080078
2008-05-10,"wmid","birmcen",15540.4030095881
2008-05-11,"wmid","birmcen",11338.0151774089
2008-05-12,"wmid","birmcen",13669.3011067708
2008-05-13,"wmid","birmcen",14217.6607462565
2008-05-14,"wmid","birmcen",12318.9137166341
2008-05-15,"wmid","birmcen",14895.7316228693
2008-05-16,"wmid","birmcen",16909.8541666667
2008-05-17,"wmid","birmcen",13117.3848470052
2008-05-18,"wmid","birmcen",14519.7536621094
2008-05-19,"wmid","birmcen",15583.3663330078
2008-05-20,"wmid","birmcen",16564.9597167969
2008-05-21,"wmid","birmcen",16400.8982950846
2008-05-22,"wmid","birmcen",17333.3637288411
2008-05-23,"wmid","birmcen",18481.6954345703
2008-05-24,"wmid","birmcen",10142.5262858073
2008-05-25,"wmid","birmcen",9056.59315999349
2008-05-26,"wmid","birmcen",9217.70688883463
2008-05-27,"wmid","birmcen",12027.687093099
2008-05-28,"wmid","birmcen",11706.6756326427
2008-05-29,"wmid","birmcen",11297.2097833807
2008-05-30,"wmid","birmcen",9053.2690633138
2008-05-31,"wmid","birmcen",9413.1421101888
2008-06-01,"wmid","birmcen",8222.89634195963
2008-06-02,"wmid","birmcen",10214.7976074219
2008-06-03,"wmid","birmcen",12409.4943847656
2008-06-04,"wmid","birmcen",12500.2604237432
2008-06-05,"wmid","birmcen",9605.58538818359
2008-06-06,"wmid","birmcen",11156.4173787435
2008-06-07,"wmid","birmcen",10905.522257487
2008-06-08,"wmid","birmcen",11068.4963989258
2008-06-09,"wmid","birmcen",14528.4718852796
2008-06-10,"wmid","birmcen",10767.7423909505
2008-06-11,"wmid","birmcen",12188.7271728516
2008-06-12,"wmid","birmcen",12039.878499349
2008-06-13,"wmid","birmcen",13992.8911946615
2008-06-14,"wmid","birmcen",10287.1754353841
2008-06-15,"wmid","birmcen",12435.250406901
2008-06-16,"wmid","birmcen",13123.9653320312
2008-06-17,"wmid","birmcen",11492.8834025065
2008-06-18,"wmid","birmcen",NA
2008-06-19,"wmid","birmcen",7635.65680803571
2008-06-20,"wmid","birmcen",10759.4223836263
2008-06-21,"wmid","birmcen",15645.5997869318
2008-06-22,"wmid","birmcen",NA
2008-06-23,"wmid","birmcen",13261.555733817
2008-06-24,"wmid","birmcen",16514.1755777995
2008-06-25,"wmid","birmcen",9440.42810058594
2008-06-26,"wmid","birmcen",7400.53048270089
2008-06-27,"wmid","birmcen",NA
2008-06-28,"wmid","birmcen",NA
2008-06-29,"wmid","birmcen",6862.79006347656
2008-06-30,"wmid","birmcen",8657.45644124349
2008-07-01,"wmid","birmcen",11979.0266723633
2008-07-02,"wmid","birmcen",8381.73215553977
2008-07-03,"wmid","birmcen",8778.25913492838
2008-07-04,"wmid","birmcen",10982.9231770833
2008-07-05,"wmid","birmcen",10018.2285580842
2008-07-06,"wmid","birmcen",NA
2008-07-07,"wmid","birmcen",10458.8517937911
2008-07-08,"wmid","birmcen",10457.9218537704
2008-07-09,"wmid","birmcen",12579.9358520508
2008-07-10,"wmid","birmcen",NA
2008-07-11,"wmid","birmcen",NA
2008-07-12,"wmid","birmcen",NA
2008-07-13,"wmid","birmcen",NA
2008-07-14,"wmid","birmcen",NA
2008-07-15,"wmid","birmcen",NA
2008-07-16,"wmid","birmcen",NA
2008-07-17,"wmid","birmcen",NA
2008-07-18,"wmid","birmcen",NA
2008-07-19,"wmid","birmcen",NA
2008-07-20,"wmid","birmcen",NA
2008-07-21,"wmid","birmcen",NA
2008-07-22,"wmid","birmcen",14002.7818019701
2008-07-23,"wmid","birmcen",15301.8448486328
2008-07-24,"wmid","birmcen",15151.9223225911
2008-07-25,"wmid","birmcen",11943.6092732747
2008-07-26,"wmid","birmcen",9257.52783203125
2008-07-27,"wmid","birmcen",9320.62683105469
2008-07-28,"wmid","birmcen",12548.3384195964
2008-07-29,"wmid","birmcen",7997.89723714193
2008-07-30,"wmid","birmcen",NA
2008-07-31,"wmid","birmcen",NA
2008-08-01,"wmid","birmcen",9602.05590820312
2008-08-02,"wmid","birmcen",7543.53434244792
2008-08-03,"wmid","birmcen",7474.71362304688
2008-08-04,"wmid","birmcen",9969.02898615057
2008-08-05,"wmid","birmcen",8830.4275220788
2008-08-06,"wmid","birmcen",8181.26334635417
2008-08-07,"wmid","birmcen",8318.40602805398
2008-08-08,"wmid","birmcen",11141.8634440104
2008-08-09,"wmid","birmcen",8029.8905843099
2008-08-10,"wmid","birmcen",7784.24213867188
2008-08-11,"wmid","birmcen",8647.87176192434
2008-08-12,"wmid","birmcen",11180.1317952474
2008-08-13,"wmid","birmcen",8574.40578391335
2008-08-14,"wmid","birmcen",10791.9282226562
2008-08-15,"wmid","birmcen",10256.1194864909
2008-08-16,"wmid","birmcen",9071.71323649088
2008-08-17,"wmid","birmcen",8655.85900878906
2008-08-18,"wmid","birmcen",7080.35884425951
2008-08-19,"wmid","birmcen",7628.42580694901
2008-08-20,"wmid","birmcen",7682.09886633832
2008-08-21,"wmid","birmcen",7659.30908203125
2008-08-22,"wmid","birmcen",9768.44108072917
2008-08-23,"wmid","birmcen",9654.96360270182
2008-08-24,"wmid","birmcen",8531.75223581415
2008-08-25,"wmid","birmcen",7716.86114823191
2008-08-26,"wmid","birmcen",NA
2008-08-27,"wmid","birmcen",7148.61121961806
2008-08-28,"wmid","birmcen",10388.5583740234
2008-08-29,"wmid","birmcen",9168.02128092448
2008-08-30,"wmid","birmcen",10661.3924560547
2008-08-31,"wmid","birmcen",NA
2008-09-01,"wmid","birmcen",7708.206640625
2008-09-02,"wmid","birmcen",8476.94829101563
2008-09-03,"wmid","birmcen",9504.98640136719
2008-09-04,"wmid","birmcen",8916.96013077446
2008-09-05,"wmid","birmcen",16684.7247924805
2008-09-06,"wmid","birmcen",7986.35331217448
2008-09-07,"wmid","birmcen",7348.34712727865
2008-09-08,"wmid","birmcen",8653.66302490234
2008-09-09,"wmid","birmcen",11385.9923299154
2008-09-10,"wmid","birmcen",7029.60715553977
2008-09-11,"wmid","birmcen",8674.55502158717
2008-09-12,"wmid","birmcen",11938.1427408854
2008-09-13,"wmid","birmcen",11927.4069417318
2008-09-14,"wmid","birmcen",15244.1478474935
2008-09-15,"wmid","birmcen",14727.9299316406
2008-09-16,"wmid","birmcen",10757.9536946615
2008-09-17,"wmid","birmcen",14919.6309407552
2008-09-18,"wmid","birmcen",12209.069152832
2008-09-19,"wmid","birmcen",NA
2008-09-20,"wmid","birmcen",NA
2008-09-21,"wmid","birmcen",NA
2008-09-22,"wmid","birmcen",NA
